Frequence;Amplitude
0.0;0.005
0.5;0.025
1.0;0.013
1.5;0.014
2.0;0.013
2.5;0.012
3.0;0.009
3.5;0.014
4.0;0.012
4.5;0.009
5.0;0.014
5.5;0.013
6.0;0.01
6.5;0.013
7.0;0.019
7.5;0.013
8.0;0.014
8.5;0.016
9.0;0.014
9.5;0.014
10.0;0.015
10.5;0.014
11.0;0.013
11.5;0.013
12.0;0.012
12.5;0.013
13.0;0.012
13.5;0.013
14.0;0.013
14.5;0.015
15.0;0.011
15.5;0.012
16.0;0.013
16.5;0.013
17.0;0.015
17.5;0.011
18.0;0.013
18.5;0.013
19.0;0.015
19.5;0.016
20.0;0.014
20.5;0.016
21.0;0.016
21.5;0.015
22.0;0.014
22.5;0.014
23.0;0.011
23.5;0.012
24.0;0.012
24.5;0.011
25.0;0.014
25.5;0.015
26.0;0.016
26.5;0.012
27.0;0.015
27.5;0.015
28.0;0.017
28.5;0.015
29.0;0.014
29.5;0.017
30.0;0.018
30.5;0.019
31.0;0.019
31.5;0.02
32.0;0.019
32.5;0.018
33.0;0.017
33.5;0.015
34.0;0.019
34.5;0.019
35.0;0.018
35.5;0.02
36.0;0.028
36.5;0.018
37.0;0.025
37.5;0.027
38.0;0.025
38.5;0.025
39.0;0.039
39.5;0.034
40.0;0.03
40.5;0.035
41.0;0.028
41.5;0.034
42.0;0.043
42.5;0.042
43.0;0.033
43.5;0.052
44.0;0.034
44.5;0.056
45.0;0.058
45.5;0.061
46.0;0.085
46.5;0.082
47.0;0.066
47.5;0.084
48.0;0.129
48.5;0.139
49.0;0.119
49.5;0.119
50.0;0.127
50.5;0.11
51.0;0.113
51.5;0.1
52.0;0.089
52.5;0.146
53.0;0.175
53.5;0.116
54.0;0.144
54.5;0.097
55.0;0.171
55.5;0.218
56.0;0.166
56.5;0.245
57.0;0.248
57.5;0.094
58.0;0.181
58.5;0.208
59.0;0.239
59.5;0.262
60.0;0.356
60.5;0.288
61.0;0.346
61.5;0.313
62.0;0.293
62.5;0.274
63.0;0.406
63.5;0.289
64.0;0.462
64.5;0.641
65.0;0.612
65.5;0.726
66.0;0.729
66.5;0.521
67.0;0.72
67.5;0.753
68.0;0.789
68.5;0.913
69.0;0.915
69.5;0.935
70.0;1.034
70.5;1.214
71.0;0.969
71.5;0.99
72.0;0.97
72.5;1.0
73.0;1.036
73.5;1.117
74.0;1.19
74.5;1.224
75.0;1.286
75.5;1.25
76.0;1.54
76.5;1.24
77.0;1.385
77.5;1.384
78.0;1.228
78.5;1.388
79.0;1.614
79.5;1.43
80.0;1.344
80.5;1.611
81.0;1.64
81.5;1.562
82.0;1.903
82.5;1.596
83.0;2.308
83.5;2.564
84.0;1.629
84.5;2.036
85.0;2.034
85.5;1.716
86.0;1.671
86.5;3.372
87.0;3.429
87.5;3.575
88.0;3.264
88.5;2.67
89.0;2.781
89.5;3.088
90.0;2.957
90.5;3.029
91.0;2.713
91.5;4.746
92.0;4.532
92.5;4.572
93.0;5.423
93.5;5.723
94.0;6.148
94.5;6.213
95.0;4.394
95.5;5.024
96.0;5.833
96.5;6.666
97.0;7.919
97.5;7.401
98.0;8.073
98.5;11.28
99.0;13.552
99.5;11.325
100.0;11.373
100.5;13.075
101.0;13.657
101.5;14.409
102.0;14.325
102.5;21.117
103.0;23.78
103.5;19.924
104.0;23.495
104.5;23.878
105.0;31.407
105.5;32.878
106.0;33.844
106.5;36.558
107.0;37.06
107.5;34.464
108.0;34.857
108.5;31.163
109.0;26.974
109.5;18.544
110.0;13.58
110.5;16.977
111.0;18.639
111.5;16.604
112.0;16.531
112.5;13.14
113.0;11.386
113.5;9.789
114.0;12.321
114.5;10.78
115.0;7.488
115.5;10.651
116.0;10.451
116.5;9.461
117.0;8.512
117.5;9.092
118.0;8.877
118.5;8.454
119.0;8.243
119.5;7.404
120.0;6.139
120.5;6.226
121.0;6.633
121.5;7.421
122.0;7.001
122.5;7.017
123.0;5.611
123.5;6.208
124.0;8.196
124.5;4.601
125.0;3.715
125.5;4.456
126.0;4.645
126.5;4.651
127.0;4.649
127.5;3.421
128.0;4.299
128.5;4.522
129.0;5.138
129.5;5.769
130.0;5.6
130.5;5.918
131.0;2.935
131.5;3.736
132.0;4.631
132.5;5.04
133.0;5.18
133.5;5.101
134.0;5.009
134.5;4.815
135.0;5.196
135.5;5.748
136.0;4.625
136.5;4.277
137.0;5.454
137.5;3.276
138.0;3.313
138.5;3.57
139.0;3.482
139.5;3.152
140.0;6.387
140.5;4.891
141.0;4.612
141.5;3.417
142.0;3.135
142.5;2.879
143.0;2.865
143.5;3.041
144.0;3.28
144.5;3.318
145.0;3.221
145.5;3.56
146.0;3.35
146.5;3.26
147.0;3.688
147.5;3.205
148.0;3.023
148.5;2.944
149.0;3.11
149.5;2.971
150.0;2.847
150.5;2.673
151.0;2.717
151.5;2.9
152.0;2.83
152.5;2.956
153.0;3.148
153.5;3.059
154.0;2.956
154.5;2.557
155.0;2.678
155.5;2.764
156.0;2.479
156.5;3.261
157.0;3.521
157.5;3.517
158.0;3.393
158.5;3.164
159.0;2.612
159.5;2.906
160.0;2.853
160.5;2.747
161.0;2.658
161.5;2.582
162.0;3.442
162.5;3.52
163.0;3.341
163.5;3.553
164.0;3.314
164.5;2.951
165.0;2.759
165.5;2.43
166.0;2.763
166.5;3.436
167.0;2.313
167.5;3.33
168.0;4.036
168.5;3.616
169.0;3.295
169.5;2.646
170.0;2.385
170.5;3.193
171.0;3.473
171.5;3.354
172.0;3.33
172.5;3.467
173.0;3.111
173.5;3.725
174.0;4.245
174.5;4.657
175.0;3.497
175.5;4.149
176.0;4.963
176.5;4.106
177.0;4.118
177.5;3.773
178.0;3.846
178.5;4.726
179.0;3.318
179.5;4.39
180.0;5.52
180.5;5.694
181.0;5.474
181.5;6.011
182.0;6.109
182.5;4.295
183.0;4.465
183.5;4.882
184.0;5.543
184.5;5.987
185.0;6.106
185.5;6.86
186.0;6.45
186.5;5.978
187.0;5.084
187.5;6.59
188.0;6.958
188.5;7.202
189.0;7.406
189.5;5.229
190.0;5.465
190.5;6.31
191.0;8.073
191.5;8.366
192.0;7.265
192.5;10.451
193.0;10.42
193.5;10.855
194.0;5.782
194.5;3.521
195.0;7.129
195.5;7.04
196.0;9.53
196.5;10.139
197.0;8.265
197.5;12.876
198.0;11.268
198.5;12.974
199.0;12.325
199.5;10.253
200.0;13.616
200.5;12.936
201.0;8.912
201.5;16.579
202.0;16.975
202.5;15.957
203.0;15.985
203.5;15.153
204.0;14.508
204.5;13.837
205.0;14.477
205.5;14.703
206.0;14.595
206.5;14.662
207.0;11.308
207.5;11.131
208.0;11.126
208.5;11.095
209.0;11.376
209.5;11.005
210.0;10.595
210.5;10.028
211.0;9.401
211.5;8.91
212.0;8.446
212.5;7.654
213.0;7.858
213.5;8.858
214.0;6.844
214.5;6.258
215.0;7.05
215.5;7.785
216.0;7.591
216.5;5.619
217.0;6.707
217.5;7.104
218.0;6.035
