Frequence;Amplitude
0.0;0.824
0.5;1.516
1.0;1.228
1.5;1.62
2.0;1.314
2.5;1.462
3.0;1.262
3.5;1.584
4.0;0.728
4.5;1.703
5.0;2.409
5.5;2.155
6.0;0.835
6.5;1.259
7.0;1.105
7.5;1.908
8.0;0.42
8.5;0.051
9.0;1.014
9.5;0.839
10.0;0.168
10.5;0.401
11.0;1.56
11.5;0.769
12.0;1.163
12.5;0.281
13.0;1.067
13.5;0.382
14.0;2.551
14.5;1.61
15.0;0.945
15.5;1.813
16.0;2.641
16.5;2.571
17.0;3.593
17.5;0.352
18.0;1.067
18.5;0.834
19.0;0.863
19.5;4.337
20.0;1.466
20.5;1.958
21.0;1.903
21.5;2.331
22.0;1.198
22.5;1.367
23.0;0.646
23.5;1.756
24.0;0.717
24.5;1.739
25.0;1.784
25.5;3.689
26.0;1.149
26.5;0.743
27.0;1.186
27.5;1.87
28.0;0.466
28.5;2.316
29.0;0.696
29.5;2.204
30.0;3.161
30.5;2.443
31.0;1.29
31.5;1.116
32.0;2.373
32.5;2.609
33.0;3.702
33.5;1.816
34.0;1.145
34.5;1.919
35.0;1.386
35.5;1.216
36.0;2.063
36.5;1.927
37.0;0.317
37.5;1.049
38.0;1.947
38.5;1.856
39.0;2.258
39.5;1.775
40.0;1.133
40.5;2.504
41.0;1.566
41.5;2.731
42.0;2.195
42.5;1.882
43.0;2.061
43.5;1.561
44.0;2.77
44.5;0.833
45.0;0.541
45.5;1.908
46.0;1.137
46.5;3.486
47.0;0.747
47.5;0.285
48.0;0.22
48.5;1.803
49.0;2.223
49.5;0.646
50.0;1.867
50.5;0.511
51.0;2.946
51.5;2.011
52.0;2.291
52.5;0.686
53.0;1.059
53.5;1.211
54.0;1.805
54.5;1.327
55.0;1.244
55.5;2.166
56.0;1.155
56.5;0.905
57.0;1.117
57.5;2.396
58.0;0.972
58.5;0.488
59.0;1.725
59.5;3.206
60.0;1.499
60.5;1.025
61.0;2.457
61.5;1.24
62.0;0.435
62.5;1.961
63.0;0.951
63.5;3.116
64.0;2.772
64.5;2.28
65.0;0.956
65.5;1.362
66.0;0.425
66.5;2.367
67.0;1.132
67.5;1.087
68.0;0.566
68.5;2.843
69.0;2.396
69.5;2.108
70.0;2.679
70.5;2.368
71.0;3.175
71.5;1.59
72.0;0.522
72.5;0.225
73.0;1.561
73.5;2.016
74.0;1.915
74.5;2.461
75.0;1.141
75.5;1.978
76.0;0.621
76.5;1.828
77.0;2.772
77.5;1.558
78.0;1.603
78.5;2.387
79.0;2.122
79.5;1.322
80.0;1.5
80.5;1.665
81.0;2.053
81.5;2.243
82.0;3.219
82.5;1.0
83.0;1.614
83.5;1.476
84.0;0.947
84.5;2.763
85.0;1.045
85.5;3.415
86.0;1.685
86.5;3.618
87.0;2.879
87.5;3.275
88.0;2.585
88.5;1.021
89.0;5.738
89.5;1.037
90.0;4.076
90.5;5.182
91.0;6.911
91.5;6.457
92.0;7.003
92.5;6.527
93.0;5.225
93.5;10.155
94.0;8.548
94.5;4.531
95.0;8.909
95.5;7.606
96.0;5.442
96.5;9.94
97.0;13.85
97.5;3.342
98.0;7.308
98.5;6.051
99.0;1.99
99.5;11.36
100.0;6.115
100.5;8.232
101.0;4.005
101.5;8.899
102.0;9.749
102.5;13.998
103.0;15.654
103.5;7.251
104.0;8.108
104.5;25.976
105.0;8.156
105.5;5.042
106.0;10.315
106.5;3.798
107.0;4.727
107.5;7.287
108.0;2.478
108.5;7.221
109.0;0.398
109.5;3.581
110.0;6.368
110.5;12.804
111.0;5.438
111.5;5.073
112.0;5.71
112.5;7.764
113.0;5.004
113.5;20.454
114.0;11.512
114.5;23.938
115.0;13.138
115.5;15.093
116.0;38.838
116.5;7.39
117.0;7.805
117.5;21.637
118.0;15.035
118.5;16.702
119.0;12.601
