Frequence;Amplitude
0.0;0.027
0.5;0.027
1.0;0.024
1.5;0.021
2.0;0.029
2.5;0.024
3.0;0.024
3.5;0.021
4.0;0.025
4.5;0.022
5.0;0.024
5.5;0.025
6.0;0.025
6.5;0.025
7.0;0.025
7.5;0.023
8.0;0.024
8.5;0.023
9.0;0.028
9.5;0.028
10.0;0.025
10.5;0.024
11.0;0.022
11.5;0.024
12.0;0.023
12.5;0.025
13.0;0.027
13.5;0.028
14.0;0.029
14.5;0.03
15.0;0.027
15.5;0.023
16.0;0.028
16.5;0.028
17.0;0.025
17.5;0.028
18.0;0.028
18.5;0.027
19.0;0.024
19.5;0.028
20.0;0.025
20.5;0.02
21.0;0.024
21.5;0.029
22.0;0.028
22.5;0.026
23.0;0.026
23.5;0.022
24.0;0.024
24.5;0.026
25.0;0.022
25.5;0.027
26.0;0.025
26.5;0.023
27.0;0.027
27.5;0.026
28.0;0.022
28.5;0.032
29.0;0.02
29.5;0.041
30.0;0.04
30.5;0.033
31.0;0.046
31.5;0.043
32.0;0.048
32.5;0.059
33.0;0.042
33.5;0.05
34.0;0.054
34.5;0.079
35.0;0.065
35.5;0.056
36.0;0.061
36.5;0.059
37.0;0.087
37.5;0.08
38.0;0.063
38.5;0.058
39.0;0.123
39.5;0.088
40.0;0.104
40.5;0.115
41.0;0.103
41.5;0.138
42.0;0.123
42.5;0.142
43.0;0.124
43.5;0.115
44.0;0.123
44.5;0.107
45.0;0.111
45.5;0.106
46.0;0.208
46.5;0.171
47.0;0.251
47.5;0.211
48.0;0.195
48.5;0.198
49.0;0.152
49.5;0.207
50.0;0.201
50.5;0.239
51.0;0.333
51.5;0.427
52.0;0.43
52.5;0.454
53.0;0.634
53.5;0.525
54.0;0.578
54.5;0.508
55.0;0.535
55.5;0.561
56.0;0.547
56.5;0.733
57.0;0.635
57.5;0.305
58.0;0.78
58.5;0.841
59.0;1.046
59.5;1.12
60.0;1.078
60.5;0.948
61.0;1.002
61.5;1.227
62.0;1.175
62.5;1.461
63.0;1.827
63.5;1.736
64.0;2.509
64.5;2.53
65.0;2.453
65.5;2.787
66.0;2.914
66.5;2.37
67.0;3.323
67.5;3.437
68.0;4.072
68.5;4.684
69.0;4.548
69.5;4.577
70.0;5.942
70.5;6.22
71.0;6.708
71.5;5.729
72.0;6.942
72.5;7.561
73.0;8.57
73.5;9.345
74.0;10.3
74.5;11.792
75.0;13.77
75.5;15.859
