Frequence;Amplitude
0.0;0.212
0.5;5.631
1.0;6.479
1.5;3.897
2.0;5.409
2.5;4.738
3.0;5.471
3.5;1.862
4.0;6.813
4.5;10.606
5.0;4.516
5.5;1.915
6.0;4.051
6.5;1.879
7.0;5.923
7.5;3.278
8.0;6.553
8.5;1.237
9.0;3.442
9.5;4.847
10.0;0.988
10.5;5.877
11.0;6.622
11.5;2.763
12.0;4.337
12.5;1.745
13.0;7.952
13.5;4.402
14.0;0.698
14.5;2.656
15.0;4.689
15.5;2.761
16.0;1.979
16.5;2.903
17.0;1.101
17.5;2.349
18.0;4.768
18.5;5.707
19.0;0.83
19.5;4.462
20.0;5.983
20.5;2.921
21.0;6.024
21.5;2.985
22.0;3.54
22.5;3.512
23.0;3.415
23.5;0.43
24.0;8.168
24.5;6.921
25.0;3.365
25.5;2.7
26.0;4.516
26.5;3.465
27.0;7.615
27.5;3.934
28.0;5.953
28.5;0.726
29.0;0.619
29.5;5.456
30.0;5.105
30.5;7.508
31.0;0.706
31.5;3.111
32.0;1.556
32.5;3.739
33.0;3.665
33.5;4.648
34.0;4.797
34.5;5.988
35.0;0.973
35.5;6.353
36.0;8.297
36.5;4.821
37.0;2.2
37.5;5.649
38.0;5.869
38.5;8.671
39.0;4.608
39.5;3.333
40.0;8.0
40.5;8.828
41.0;3.847
41.5;9.156
42.0;5.726
42.5;10.087
43.0;3.877
43.5;2.899
44.0;4.261
44.5;3.176
45.0;0.622
45.5;1.937
46.0;3.298
46.5;3.085
47.0;5.033
47.5;6.682
48.0;3.494
48.5;6.215
49.0;8.05
49.5;3.829
50.0;4.094
50.5;5.169
51.0;5.487
51.5;4.004
52.0;4.598
52.5;7.72
53.0;8.61
53.5;8.222
54.0;3.644
54.5;2.823
55.0;5.542
55.5;5.748
56.0;2.592
56.5;4.95
57.0;3.67
57.5;3.558
58.0;6.377
58.5;9.053
59.0;2.469
59.5;8.908
60.0;2.677
60.5;9.135
61.0;5.156
61.5;6.388
62.0;2.516
62.5;5.796
63.0;3.894
63.5;5.048
64.0;3.153
64.5;2.488
65.0;0.679
65.5;8.241
66.0;10.362
66.5;2.314
67.0;9.675
67.5;3.298
68.0;9.668
68.5;7.39
69.0;7.128
69.5;2.36
70.0;10.569
70.5;7.566
71.0;20.18
71.5;11.599
72.0;15.782
72.5;9.345
73.0;17.312
73.5;25.32
74.0;4.493
74.5;14.824
75.0;16.785
75.5;9.881
76.0;15.363
76.5;14.464
77.0;7.392
77.5;21.798
78.0;16.491
78.5;25.549
79.0;20.259
79.5;12.871
80.0;21.206
80.5;22.153
81.0;26.77
81.5;41.544
82.0;17.834
82.5;25.283
83.0;43.274
83.5;51.214
84.0;75.256
84.5;38.652
85.0;1.862
85.5;66.635
86.0;47.342
86.5;79.059
87.0;30.554
87.5;79.092
88.0;66.126
88.5;45.905
89.0;243.369
89.5;97.74
90.0;331.704
90.5;459.916
91.0;120.683
91.5;812.705
92.0;404.406
92.5;469.343
93.0;457.178
93.5;218.125
94.0;450.452
94.5;418.761
95.0;391.976
95.5;488.759
96.0;173.471
96.5;210.01
97.0;198.943
97.5;110.952
98.0;111.864
98.5;43.868
99.0;61.007
99.5;60.87
100.0;33.658
100.5;37.682
101.0;6.511
101.5;63.34
102.0;27.151
102.5;35.933
103.0;34.896
103.5;21.985
104.0;44.827
104.5;25.045
