Frequence;Amplitude
0.0;0.411
0.5;0.409
1.0;0.409
1.5;0.403
2.0;0.403
2.5;0.402
3.0;0.393
3.5;0.386
4.0;0.391
4.5;0.394
5.0;0.388
5.5;0.395
6.0;0.39
6.5;0.393
7.0;0.397
7.5;0.402
8.0;0.403
8.5;0.409
9.0;0.408
9.5;0.413
10.0;0.406
10.5;0.41
11.0;0.409
11.5;0.412
12.0;0.408
12.5;0.415
13.0;0.417
13.5;0.419
14.0;0.423
14.5;0.415
15.0;0.417
15.5;0.416
16.0;0.424
16.5;0.419
17.0;0.425
17.5;0.428
18.0;0.432
18.5;0.436
19.0;0.431
19.5;0.435
20.0;0.43
20.5;0.436
21.0;0.437
21.5;0.446
22.0;0.444
22.5;0.452
23.0;0.457
23.5;0.459
24.0;0.46
24.5;0.458
25.0;0.466
25.5;0.467
26.0;0.473
26.5;0.462
27.0;0.462
27.5;0.467
28.0;0.472
28.5;0.477
29.0;0.483
29.5;0.478
30.0;0.482
30.5;0.481
31.0;0.494
31.5;0.501
32.0;0.508
32.5;0.501
33.0;0.502
33.5;0.509
34.0;0.505
34.5;0.508
35.0;0.511
35.5;0.516
36.0;0.523
36.5;0.531
37.0;0.539
37.5;0.541
38.0;0.541
38.5;0.548
39.0;0.564
39.5;0.568
40.0;0.574
40.5;0.586
41.0;0.593
41.5;0.589
42.0;0.592
42.5;0.615
43.0;0.587
43.5;0.631
44.0;0.581
44.5;0.589
45.0;0.6
45.5;0.611
46.0;0.679
46.5;0.576
47.0;0.585
47.5;0.576
48.0;0.603
48.5;0.593
49.0;0.618
49.5;0.631
50.0;0.582
50.5;0.585
51.0;0.596
51.5;0.657
52.0;0.706
52.5;0.704
53.0;0.719
53.5;0.757
54.0;0.821
54.5;0.904
55.0;0.94
55.5;0.987
56.0;1.008
56.5;1.142
57.0;1.215
57.5;1.152
58.0;1.167
58.5;1.323
59.0;1.27
59.5;1.455
60.0;1.37
60.5;1.546
61.0;1.434
61.5;1.419
62.0;1.513
62.5;1.46
63.0;1.551
63.5;1.618
64.0;1.661
64.5;1.686
65.0;1.445
65.5;1.462
66.0;1.386
66.5;1.166
67.0;1.449
67.5;1.427
68.0;1.148
68.5;1.067
69.0;0.724
69.5;0.706
70.0;0.457
70.5;0.33
71.0;0.237
71.5;0.585
72.0;0.466
72.5;0.589
73.0;0.906
73.5;1.219
74.0;1.375
74.5;1.704
75.0;1.767
75.5;2.074
76.0;2.874
76.5;2.98
77.0;3.262
77.5;3.733
78.0;3.488
78.5;3.841
79.0;4.438
79.5;4.346
80.0;4.537
80.5;5.074
81.0;5.202
81.5;5.578
82.0;6.194
82.5;5.911
83.0;7.338
83.5;7.975
84.0;6.069
84.5;7.187
85.0;7.189
85.5;7.148
86.0;7.5
86.5;8.755
87.0;9.256
87.5;10.195
88.0;7.208
88.5;6.254
89.0;7.503
89.5;8.057
90.0;7.223
90.5;6.573
91.0;18.247
91.5;31.959
92.0;26.12
92.5;24.914
93.0;26.868
93.5;33.422
94.0;41.505
94.5;53.74
95.0;52.783
95.5;75.739
96.0;124.645
96.5;240.805
97.0;802.779
97.5;785.102
98.0;371.991
98.5;333.301
99.0;297.208
99.5;227.643
100.0;217.052
100.5;258.038
101.0;252.486
101.5;194.707
102.0;147.954
102.5;135.413
103.0;101.344
103.5;57.038
104.0;48.082
104.5;38.46
105.0;35.481
105.5;27.866
106.0;22.932
106.5;20.856
107.0;16.959
107.5;15.371
108.0;15.469
108.5;14.285
109.0;13.418
109.5;10.333
110.0;8.187
110.5;9.362
111.0;10.656
111.5;10.184
112.0;10.144
112.5;8.49
113.0;7.453
113.5;5.909
114.0;7.211
114.5;6.422
115.0;5.091
115.5;6.255
116.0;5.931
116.5;5.31
117.0;4.776
117.5;4.807
118.0;4.592
118.5;4.155
119.0;3.785
119.5;3.389
120.0;2.685
120.5;2.894
121.0;2.581
121.5;2.632
122.0;2.313
122.5;1.962
123.0;1.622
123.5;1.44
124.0;1.472
124.5;0.616
125.0;0.988
125.5;1.049
126.0;0.951
126.5;0.753
127.0;0.764
127.5;0.805
128.0;0.872
128.5;0.893
129.0;0.895
129.5;0.823
130.0;0.949
130.5;1.06
131.0;1.089
131.5;1.061
132.0;1.081
132.5;1.135
133.0;1.173
133.5;1.15
134.0;1.071
134.5;0.996
135.0;0.741
135.5;0.452
136.0;0.605
136.5;0.692
137.0;1.028
137.5;1.018
138.0;1.181
138.5;1.21
139.0;1.183
139.5;1.066
140.0;1.278
140.5;0.906
141.0;0.744
141.5;0.678
142.0;0.713
142.5;0.687
143.0;0.651
143.5;0.664
144.0;0.639
144.5;0.527
145.0;0.529
145.5;0.444
146.0;0.361
146.5;0.331
147.0;0.203
147.5;0.258
148.0;0.307
148.5;0.307
149.0;0.375
149.5;0.372
150.0;0.377
150.5;0.464
151.0;0.501
151.5;0.523
152.0;0.63
152.5;0.635
153.0;0.733
153.5;0.74
154.0;0.809
154.5;0.845
155.0;0.847
155.5;0.822
156.0;0.852
156.5;1.023
157.0;1.019
157.5;1.007
158.0;0.892
158.5;0.858
159.0;0.713
159.5;0.755
160.0;0.641
160.5;0.654
161.0;0.635
161.5;0.622
162.0;0.699
162.5;0.674
163.0;0.639
163.5;0.643
164.0;0.535
164.5;0.532
165.0;0.357
165.5;0.576
166.0;0.896
166.5;0.573
167.0;0.632
167.5;1.131
168.0;1.531
168.5;1.489
169.0;1.488
169.5;1.039
170.0;1.016
170.5;1.521
171.0;1.892
171.5;1.923
172.0;2.017
172.5;2.193
173.0;2.075
173.5;2.764
174.0;3.372
174.5;3.877
175.0;3.059
175.5;3.72
176.0;4.489
176.5;3.851
177.0;4.163
177.5;4.365
178.0;4.317
178.5;5.234
179.0;4.111
179.5;5.271
180.0;6.607
180.5;7.266
181.0;7.293
181.5;8.268
182.0;9.411
182.5;6.414
183.0;7.362
183.5;8.875
184.0;10.21
184.5;11.968
185.0;13.48
185.5;14.849
186.0;14.508
186.5;14.155
187.0;15.934
187.5;17.975
188.0;20.372
188.5;20.491
189.0;26.314
189.5;19.012
190.0;20.9
190.5;21.743
191.0;28.4
191.5;31.482
192.0;30.012
192.5;36.912
193.0;34.771
193.5;32.239
194.0;46.872
194.5;9.829
195.0;36.464
195.5;44.403
196.0;40.894
196.5;40.798
197.0;29.667
197.5;31.825
198.0;29.622
198.5;28.897
199.0;23.81
199.5;23.693
200.0;29.315
200.5;24.499
201.0;15.639
201.5;33.707
202.0;34.688
202.5;32.537
203.0;31.665
203.5;28.395
204.0;25.96
204.5;24.077
205.0;23.056
205.5;20.925
206.0;18.542
206.5;16.91
207.0;11.812
207.5;11.227
208.0;10.838
208.5;10.13
209.0;9.995
209.5;9.677
210.0;9.139
210.5;8.563
211.0;8.107
211.5;7.533
212.0;6.91
212.5;6.318
213.0;6.289
213.5;6.553
214.0;4.791
214.5;4.403
215.0;4.76
215.5;4.92
216.0;4.771
216.5;3.594
217.0;4.243
217.5;4.642
218.0;3.913
218.5;3.355
219.0;3.449
219.5;3.58
220.0;3.532
220.5;3.195
221.0;3.214
221.5;2.69
222.0;3.424
222.5;3.795
223.0;5.014
223.5;4.187
224.0;3.077
224.5;3.494
225.0;3.48
225.5;2.51
226.0;3.272
226.5;3.512
227.0;4.878
227.5;4.615
228.0;3.57
228.5;2.671
229.0;2.911
229.5;2.767
230.0;3.073
230.5;2.262
231.0;1.995
231.5;1.669
232.0;2.109
232.5;1.943
233.0;1.851
233.5;2.369
234.0;1.953
234.5;1.708
235.0;1.644
235.5;1.604
236.0;1.714
236.5;1.557
237.0;1.441
237.5;1.365
238.0;1.18
238.5;1.376
239.0;1.579
239.5;1.811
240.0;1.974
240.5;1.756
241.0;1.769
241.5;1.785
242.0;1.792
242.5;1.856
243.0;1.904
243.5;1.738
244.0;1.538
244.5;1.343
245.0;1.036
245.5;1.669
246.0;1.957
246.5;1.597
247.0;1.637
247.5;1.282
248.0;0.976
248.5;0.74
249.0;1.043
249.5;1.098
250.0;0.636
250.5;0.704
251.0;0.886
251.5;1.058
252.0;0.916
252.5;0.887
253.0;0.748
253.5;0.899
254.0;0.692
254.5;0.583
255.0;0.946
255.5;0.839
256.0;0.775
256.5;0.803
257.0;0.799
257.5;0.91
258.0;0.638
258.5;0.607
259.0;0.723
259.5;0.721
260.0;0.628
260.5;0.636
261.0;0.614
261.5;0.69
262.0;0.671
262.5;0.614
263.0;0.555
263.5;0.588
264.0;0.553
264.5;0.769
265.0;0.672
265.5;0.589
266.0;0.543
266.5;0.698
267.0;0.727
267.5;0.691
268.0;0.731
268.5;0.737
269.0;0.814
269.5;0.597
270.0;0.596
270.5;0.583
271.0;0.653
271.5;0.755
272.0;0.744
272.5;0.775
273.0;0.759
273.5;0.777
274.0;0.787
274.5;0.743
275.0;0.751
275.5;0.69
276.0;0.718
276.5;0.825
277.0;0.847
277.5;0.67
