Frequence;Amplitude
0.0;3.614
0.5;5.426
1.0;3.614
1.5;4.418
2.0;1.966
2.5;5.169
3.0;3.195
3.5;3.87
4.0;2.118
4.5;2.967
5.0;7.353
5.5;4.433
6.0;4.083
6.5;6.583
7.0;2.904
7.5;4.978
8.0;5.752
8.5;4.943
9.0;1.407
9.5;2.064
10.0;5.696
10.5;6.519
11.0;2.88
11.5;7.609
12.0;4.424
12.5;2.94
13.0;6.752
13.5;7.792
14.0;8.555
14.5;6.334
15.0;4.096
15.5;2.231
16.0;4.422
16.5;4.816
17.0;5.581
17.5;1.686
18.0;6.658
18.5;1.3
19.0;6.598
19.5;7.099
20.0;0.171
20.5;4.871
21.0;4.708
21.5;5.81
22.0;5.751
22.5;0.721
23.0;5.992
23.5;1.494
24.0;10.341
24.5;3.944
25.0;8.893
25.5;6.213
26.0;2.047
26.5;6.727
27.0;5.634
27.5;2.659
28.0;5.765
28.5;4.618
29.0;6.986
29.5;7.364
30.0;3.777
30.5;8.877
31.0;5.014
31.5;6.311
32.0;6.237
32.5;10.652
33.0;7.526
33.5;6.71
34.0;4.608
34.5;8.39
35.0;4.009
35.5;9.18
36.0;4.216
36.5;3.132
37.0;6.485
37.5;7.263
38.0;7.64
38.5;4.151
39.0;2.613
39.5;5.776
40.0;5.167
40.5;8.425
41.0;6.362
41.5;3.02
42.0;5.54
42.5;8.741
43.0;12.279
43.5;3.545
44.0;3.027
44.5;2.042
45.0;1.67
45.5;4.854
46.0;5.792
46.5;4.726
47.0;4.018
47.5;5.535
48.0;9.039
48.5;7.347
49.0;2.878
49.5;5.8
50.0;3.277
50.5;6.023
51.0;5.226
51.5;10.725
52.0;9.695
52.5;4.321
53.0;6.528
53.5;8.368
54.0;5.424
54.5;4.997
55.0;5.075
55.5;9.52
56.0;3.9
56.5;10.22
57.0;13.568
57.5;1.608
58.0;5.907
58.5;2.165
59.0;4.861
59.5;7.269
60.0;3.141
60.5;8.998
61.0;3.2
61.5;9.096
62.0;6.391
62.5;4.693
63.0;4.439
63.5;7.598
64.0;9.193
64.5;10.549
65.0;4.864
65.5;3.71
66.0;1.038
66.5;6.939
67.0;1.995
67.5;3.587
68.0;7.573
68.5;9.156
69.0;8.369
69.5;8.154
70.0;0.971
70.5;4.146
71.0;3.746
71.5;7.641
72.0;7.201
72.5;7.459
73.0;2.163
73.5;3.876
74.0;13.761
74.5;8.417
75.0;9.244
75.5;8.645
76.0;1.473
76.5;6.91
77.0;12.498
77.5;11.546
78.0;3.37
78.5;2.86
79.0;14.98
79.5;3.998
80.0;8.589
80.5;10.642
81.0;7.943
81.5;11.453
82.0;11.559
82.5;7.909
83.0;3.913
83.5;1.611
84.0;11.508
84.5;6.397
85.0;5.241
85.5;8.137
86.0;11.122
86.5;18.442
87.0;6.099
87.5;9.64
88.0;12.964
88.5;3.068
89.0;24.252
89.5;7.511
90.0;2.027
90.5;9.474
91.0;9.135
91.5;16.273
92.0;19.555
92.5;12.958
93.0;8.647
93.5;23.029
94.0;24.129
94.5;23.618
95.0;14.287
95.5;14.813
96.0;27.34
96.5;23.51
97.0;13.899
97.5;14.105
98.0;26.067
98.5;56.296
99.0;12.823
99.5;20.364
100.0;36.647
100.5;31.103
101.0;89.991
101.5;63.187
102.0;55.405
102.5;14.944
103.0;109.427
103.5;32.218
104.0;34.122
104.5;39.485
105.0;4.024
105.5;56.266
106.0;37.138
106.5;9.471
107.0;14.607
107.5;27.66
108.0;46.123
108.5;21.875
109.0;24.07
109.5;3.956
110.0;19.474
110.5;46.801
111.0;17.14
111.5;11.828
112.0;9.403
112.5;30.89
113.0;14.132
113.5;19.203
114.0;22.702
114.5;25.975
115.0;29.377
115.5;22.163
116.0;26.254
116.5;15.911
117.0;5.072
117.5;34.026
118.0;3.418
118.5;7.726
119.0;5.412
119.5;11.359
120.0;36.325
120.5;17.955
121.0;19.06
121.5;21.503
122.0;19.645
122.5;40.384
123.0;28.633
123.5;17.103
124.0;45.784
124.5;5.75
125.0;30.229
125.5;18.417
126.0;37.566
126.5;9.45
127.0;28.755
127.5;25.675
128.0;29.563
128.5;15.874
129.0;10.106
129.5;24.537
130.0;14.956
130.5;8.401
131.0;22.269
131.5;43.051
132.0;35.187
132.5;7.053
133.0;20.5
133.5;31.52
134.0;26.438
134.5;8.925
135.0;20.451
135.5;26.572
136.0;12.628
136.5;38.643
137.0;41.413
137.5;40.594
138.0;23.26
138.5;29.9
139.0;62.193
139.5;39.854
140.0;13.195
140.5;61.859
141.0;80.547
141.5;20.604
142.0;33.335
142.5;70.986
143.0;58.138
143.5;42.159
144.0;78.071
144.5;113.64
145.0;103.93
145.5;63.939
146.0;280.338
146.5;423.627
147.0;479.427
147.5;405.394
148.0;425.773
148.5;195.48
149.0;78.447
149.5;34.091
150.0;107.099
150.5;67.983
151.0;20.886
151.5;51.553
152.0;37.862
152.5;28.333
153.0;45.289
153.5;15.443
154.0;17.86
154.5;31.669
155.0;24.889
155.5;46.44
156.0;21.764
156.5;23.575
157.0;38.415
157.5;6.857
158.0;57.893
158.5;32.283
159.0;25.699
159.5;54.365
160.0;11.549
160.5;57.111
161.0;40.613
161.5;75.115
162.0;68.569
162.5;76.861
163.0;183.034
163.5;34.732
164.0;489.435
164.5;362.415
165.0;484.492
165.5;616.454
166.0;40.307
166.5;201.107
167.0;73.007
167.5;101.968
168.0;90.659
168.5;79.207
169.0;135.624
169.5;10.677
170.0;69.46
170.5;76.939
171.0;44.515
171.5;30.166
172.0;40.0
172.5;29.278
173.0;35.38
173.5;67.962
174.0;41.469
174.5;30.039
175.0;25.457
175.5;2.775
176.0;34.838
176.5;26.567
177.0;37.483
177.5;38.702
178.0;24.033
178.5;55.608
179.0;16.811
179.5;40.781
180.0;12.867
180.5;51.101
181.0;30.584
181.5;43.452
182.0;21.791
182.5;20.135
183.0;54.93
183.5;41.497
184.0;20.468
184.5;35.815
185.0;45.772
185.5;40.609
186.0;50.733
186.5;56.69
187.0;73.644
187.5;48.023
188.0;79.975
188.5;48.677
189.0;81.791
189.5;46.179
190.0;101.735
190.5;44.69
191.0;142.899
191.5;74.297
192.0;45.728
192.5;128.029
193.0;43.563
193.5;84.807
194.0;9.603
194.5;73.722
195.0;128.424
195.5;73.534
196.0;111.961
196.5;97.767
197.0;60.957
197.5;41.123
198.0;39.076
198.5;67.949
199.0;52.634
199.5;85.949
200.0;17.729
200.5;84.691
201.0;58.436
201.5;10.119
202.0;33.645
202.5;13.139
203.0;58.737
203.5;4.625
204.0;44.354
204.5;61.913
205.0;33.923
205.5;49.424
206.0;28.578
206.5;35.805
207.0;25.623
207.5;16.331
208.0;15.866
