Frequence;Amplitude
0.0;1.101
0.5;0.918
1.0;0.813
1.5;3.488
2.0;0.19
2.5;1.332
3.0;1.719
3.5;2.189
4.0;0.985
4.5;0.617
5.0;1.147
5.5;0.574
6.0;1.388
6.5;1.411
7.0;3.351
7.5;1.112
8.0;1.501
8.5;2.297
9.0;0.739
9.5;2.156
10.0;1.708
10.5;0.766
11.0;2.503
11.5;3.528
12.0;2.562
12.5;1.839
13.0;1.079
13.5;3.127
14.0;1.7
14.5;2.437
15.0;2.407
15.5;0.92
16.0;1.227
16.5;0.785
17.0;1.007
17.5;2.817
18.0;1.714
18.5;0.888
19.0;4.954
19.5;0.736
20.0;2.774
20.5;2.609
21.0;1.32
21.5;1.145
22.0;1.896
22.5;4.558
23.0;1.439
23.5;3.466
24.0;0.882
24.5;1.465
25.0;2.099
25.5;1.016
26.0;2.928
26.5;2.361
27.0;4.067
27.5;2.293
28.0;2.701
28.5;0.997
29.0;4.57
29.5;1.925
30.0;2.05
30.5;1.417
31.0;0.841
31.5;1.113
32.0;2.559
32.5;0.999
33.0;3.804
33.5;1.971
34.0;1.546
34.5;7.319
35.0;6.095
35.5;3.273
36.0;3.558
36.5;4.192
37.0;1.135
37.5;4.598
38.0;5.029
38.5;3.642
39.0;2.987
39.5;1.49
40.0;4.08
40.5;2.199
41.0;5.107
41.5;1.596
42.0;6.011
42.5;5.089
43.0;3.821
43.5;3.654
44.0;6.714
44.5;2.502
45.0;2.967
45.5;7.027
46.0;7.17
46.5;11.198
47.0;5.608
47.5;8.133
48.0;5.313
48.5;6.763
49.0;11.89
49.5;16.531
50.0;7.572
50.5;16.111
51.0;4.885
51.5;12.546
52.0;6.662
52.5;10.504
53.0;5.72
53.5;1.904
54.0;4.968
54.5;7.672
55.0;6.683
55.5;3.217
56.0;8.213
56.5;9.09
57.0;5.672
57.5;4.644
58.0;9.2
58.5;4.721
59.0;11.382
59.5;4.533
60.0;7.374
60.5;5.985
61.0;4.462
61.5;7.405
62.0;8.157
62.5;6.24
63.0;15.36
63.5;6.716
64.0;7.624
64.5;10.348
65.0;9.713
65.5;3.649
66.0;6.095
66.5;4.185
67.0;9.163
67.5;15.615
68.0;9.193
68.5;7.733
69.0;4.576
69.5;5.296
70.0;3.605
70.5;5.501
71.0;6.026
71.5;8.429
72.0;5.896
72.5;11.83
73.0;4.714
73.5;12.584
74.0;13.492
74.5;6.536
75.0;16.048
75.5;19.762
76.0;6.56
76.5;13.333
77.0;13.069
77.5;11.89
78.0;8.084
78.5;1.378
79.0;8.66
79.5;6.673
80.0;3.473
80.5;5.97
81.0;2.696
81.5;12.469
82.0;7.664
82.5;11.849
83.0;13.051
83.5;17.449
84.0;8.037
84.5;19.5
85.0;9.386
85.5;8.625
86.0;8.779
86.5;17.227
87.0;12.312
87.5;9.183
88.0;9.644
88.5;15.046
89.0;18.793
89.5;6.188
90.0;10.554
90.5;5.238
91.0;12.143
91.5;19.787
92.0;3.442
92.5;25.757
93.0;9.752
93.5;35.196
94.0;56.396
94.5;12.277
95.0;50.247
95.5;24.745
96.0;40.192
96.5;32.88
97.0;28.563
97.5;62.745
98.0;64.097
98.5;73.941
99.0;73.026
99.5;79.799
100.0;108.329
100.5;111.192
101.0;84.544
101.5;80.709
102.0;35.17
102.5;85.758
103.0;59.759
103.5;73.509
104.0;42.873
104.5;26.004
105.0;20.519
105.5;14.128
106.0;22.605
106.5;27.616
107.0;41.046
107.5;23.523
108.0;30.863
108.5;11.639
109.0;42.515
109.5;21.418
110.0;32.018
110.5;15.556
111.0;31.854
111.5;26.284
112.0;6.377
112.5;13.045
113.0;17.88
113.5;37.017
114.0;36.09
114.5;93.299
115.0;45.878
115.5;32.586
116.0;41.753
116.5;16.283
117.0;19.25
117.5;3.94
118.0;16.399
118.5;4.703
119.0;26.782
119.5;17.697
120.0;31.04
120.5;6.73
121.0;6.968
121.5;15.39
122.0;14.648
122.5;16.146
123.0;12.071
123.5;5.115
124.0;5.043
124.5;4.049
125.0;26.853
125.5;8.276
126.0;9.228
126.5;13.106
127.0;14.108
127.5;15.782
128.0;12.407
128.5;6.992
129.0;7.996
129.5;2.984
130.0;2.624
130.5;4.377
131.0;12.693
131.5;15.536
132.0;9.301
132.5;12.489
133.0;10.331
133.5;5.91
134.0;8.784
134.5;8.844
135.0;9.947
135.5;13.937
136.0;7.152
136.5;14.167
137.0;5.435
137.5;7.629
138.0;6.028
138.5;9.164
139.0;9.965
139.5;4.507
140.0;4.931
140.5;9.239
141.0;7.716
141.5;6.306
142.0;7.432
142.5;18.77
143.0;12.974
143.5;5.529
144.0;7.646
144.5;7.904
145.0;25.715
145.5;16.038
146.0;8.098
146.5;11.856
147.0;17.3
147.5;21.695
148.0;24.3
148.5;21.093
149.0;35.463
149.5;25.651
150.0;27.478
150.5;28.322
151.0;29.955
151.5;19.65
152.0;45.787
152.5;36.636
153.0;42.928
153.5;20.875
154.0;45.646
154.5;32.667
155.0;49.753
155.5;23.636
156.0;108.843
156.5;37.623
157.0;47.718
157.5;19.515
158.0;13.286
158.5;14.443
159.0;3.86
159.5;8.72
160.0;8.301
160.5;25.597
161.0;18.29
161.5;9.145
162.0;33.979
162.5;31.109
163.0;2.228
163.5;17.465
164.0;21.611
164.5;10.801
165.0;10.245
165.5;27.254
166.0;8.945
166.5;12.163
167.0;6.998
167.5;16.669
168.0;10.149
168.5;7.917
169.0;15.42
169.5;12.037
170.0;19.692
170.5;7.706
171.0;13.504
171.5;25.179
172.0;10.36
172.5;19.541
173.0;24.842
173.5;32.153
174.0;23.12
174.5;18.807
175.0;15.851
175.5;24.191
176.0;4.053
176.5;14.037
177.0;13.624
177.5;19.926
178.0;6.996
178.5;12.969
179.0;10.919
179.5;11.936
180.0;5.571
180.5;19.546
181.0;14.851
181.5;16.375
182.0;12.207
182.5;6.051
183.0;11.866
183.5;15.347
184.0;13.342
184.5;2.832
185.0;20.349
185.5;15.764
186.0;11.35
186.5;24.183
187.0;10.808
187.5;11.428
188.0;12.945
188.5;13.515
189.0;13.929
189.5;13.093
190.0;11.728
190.5;5.756
191.0;23.177
191.5;21.36
192.0;21.396
192.5;28.501
193.0;20.842
193.5;6.855
194.0;15.59
194.5;14.09
195.0;12.996
195.5;10.515
196.0;12.954
196.5;14.845
197.0;6.114
197.5;42.135
198.0;20.48
198.5;30.07
199.0;44.982
199.5;53.297
200.0;18.103
200.5;59.056
201.0;16.47
201.5;45.287
202.0;11.74
202.5;33.617
203.0;15.823
203.5;13.191
204.0;62.151
204.5;41.553
205.0;44.422
205.5;30.153
206.0;6.441
206.5;69.968
207.0;97.198
207.5;85.574
208.0;53.925
208.5;59.038
209.0;5.765
209.5;60.105
210.0;50.221
210.5;23.65
211.0;6.649
211.5;10.56
212.0;13.68
212.5;34.723
213.0;26.414
213.5;11.466
214.0;19.062
214.5;21.066
215.0;29.779
215.5;11.11
216.0;20.094
216.5;19.963
217.0;9.878
217.5;12.548
218.0;14.298
218.5;13.084
219.0;30.057
219.5;17.76
220.0;28.014
220.5;40.076
221.0;37.805
221.5;49.68
222.0;23.067
222.5;13.224
223.0;28.329
223.5;6.137
224.0;6.85
224.5;21.056
225.0;19.922
225.5;23.871
226.0;41.379
226.5;15.748
227.0;27.833
227.5;41.685
228.0;18.559
228.5;45.515
229.0;39.988
229.5;3.917
230.0;82.473
230.5;45.184
231.0;38.855
231.5;97.678
232.0;38.476
232.5;51.054
233.0;65.453
233.5;24.691
234.0;16.974
234.5;34.586
235.0;26.622
235.5;20.366
236.0;13.649
236.5;27.501
237.0;26.259
237.5;30.246
238.0;41.218
238.5;9.648
239.0;17.033
239.5;27.779
240.0;45.664
240.5;29.543
241.0;16.331
241.5;15.28
242.0;27.544
242.5;7.206
243.0;11.304
243.5;14.081
244.0;11.189
244.5;28.364
245.0;39.82
245.5;30.23
246.0;28.679
246.5;10.807
247.0;26.774
247.5;1.294
248.0;33.016
248.5;25.872
249.0;40.794
249.5;26.81
250.0;22.519
250.5;11.641
251.0;25.321
251.5;38.563
252.0;26.933
252.5;56.511
253.0;34.777
253.5;17.01
254.0;50.08
254.5;37.801
255.0;6.823
255.5;24.797
256.0;45.417
256.5;37.982
257.0;32.313
257.5;53.47
258.0;54.415
258.5;42.469
259.0;40.254
259.5;24.604
260.0;22.235
260.5;31.013
261.0;31.337
261.5;18.901
262.0;13.88
262.5;39.238
263.0;39.493
263.5;29.711
264.0;18.157
264.5;23.643
265.0;30.215
265.5;16.797
266.0;14.967
266.5;18.464
267.0;18.446
267.5;6.286
268.0;29.767
268.5;16.076
269.0;15.592
269.5;4.622
270.0;16.149
270.5;7.972
271.0;27.448
271.5;11.003
272.0;7.473
272.5;10.015
273.0;17.186
273.5;7.481
274.0;21.74
274.5;24.556
275.0;11.427
275.5;23.758
276.0;27.568
276.5;19.885
277.0;17.736
277.5;25.983
278.0;29.953
278.5;28.365
279.0;7.802
279.5;18.915
280.0;15.36
280.5;21.733
281.0;29.998
281.5;12.086
282.0;14.44
282.5;14.02
283.0;12.211
283.5;9.339
284.0;14.67
284.5;9.3
285.0;13.157
285.5;16.718
286.0;30.534
286.5;17.978
287.0;17.525
287.5;8.819
288.0;24.246
288.5;28.372
289.0;3.029
289.5;7.105
290.0;19.681
290.5;37.556
291.0;18.064
291.5;35.677
292.0;45.544
292.5;28.977
293.0;38.852
293.5;8.236
294.0;18.192
294.5;21.023
295.0;35.008
295.5;27.341
296.0;17.959
296.5;22.577
297.0;13.342
297.5;24.324
298.0;19.234
298.5;23.633
299.0;13.092
299.5;11.776
300.0;19.338
300.5;33.67
301.0;23.627
301.5;17.725
302.0;40.308
302.5;31.09
303.0;12.416
303.5;16.256
304.0;23.572
304.5;31.794
305.0;30.991
305.5;23.609
306.0;17.806
306.5;21.149
307.0;65.145
307.5;93.086
308.0;22.141
308.5;3.778
309.0;24.12
309.5;33.449
310.0;28.774
310.5;50.948
311.0;9.577
311.5;35.02
312.0;7.092
312.5;5.709
313.0;19.235
313.5;13.405
314.0;21.404
314.5;12.422
315.0;12.645
315.5;3.63
316.0;10.497
316.5;6.679
317.0;26.872
317.5;17.013
318.0;3.472
318.5;0.937
319.0;11.727
319.5;12.921
320.0;31.717
320.5;5.257
321.0;2.505
321.5;13.967
322.0;17.332
322.5;19.382
323.0;10.317
323.5;14.849
324.0;13.893
324.5;12.798
325.0;8.147
325.5;14.603
326.0;11.845
326.5;11.176
327.0;13.225
327.5;10.787
328.0;9.17
328.5;3.295
329.0;15.762
329.5;16.454
330.0;0.611
330.5;15.162
331.0;12.102
331.5;13.121
332.0;4.227
332.5;13.566
333.0;4.801
333.5;6.066
334.0;5.377
334.5;6.897
335.0;5.782
335.5;6.404
336.0;10.749
336.5;11.396
337.0;13.409
337.5;15.269
338.0;13.248
338.5;4.323
339.0;15.577
339.5;19.116
340.0;13.043
340.5;13.26
341.0;32.973
341.5;41.443
342.0;67.461
342.5;29.806
343.0;38.932
343.5;67.523
344.0;35.271
344.5;154.217
345.0;29.459
345.5;32.291
346.0;101.861
346.5;36.305
347.0;75.399
347.5;34.327
348.0;80.585
348.5;65.416
349.0;35.858
349.5;46.375
350.0;48.738
350.5;39.094
351.0;18.012
351.5;21.634
352.0;49.93
352.5;23.517
353.0;25.584
353.5;8.231
354.0;29.24
354.5;24.298
355.0;20.9
355.5;18.837
356.0;15.174
356.5;4.42
357.0;6.463
357.5;9.302
358.0;13.884
358.5;4.582
359.0;7.518
359.5;4.129
360.0;4.704
360.5;3.467
361.0;5.37
361.5;9.422
362.0;7.904
362.5;4.253
363.0;8.646
363.5;9.905
364.0;12.621
364.5;12.853
365.0;3.592
365.5;8.803
366.0;12.386
366.5;8.86
367.0;8.623
367.5;1.856
368.0;2.698
368.5;14.299
369.0;4.216
369.5;3.377
370.0;2.133
370.5;12.697
371.0;4.692
371.5;10.727
372.0;7.052
372.5;10.115
373.0;13.148
373.5;11.215
374.0;10.981
374.5;2.242
375.0;3.91
375.5;7.573
376.0;11.127
376.5;13.976
377.0;4.162
377.5;6.817
378.0;3.473
378.5;6.457
379.0;6.042
379.5;2.974
380.0;1.003
380.5;8.949
381.0;4.488
381.5;1.71
382.0;3.992
382.5;5.672
383.0;6.166
383.5;8.931
384.0;4.326
384.5;3.259
385.0;6.951
385.5;8.867
386.0;6.586
386.5;10.879
387.0;13.775
387.5;11.414
388.0;4.676
388.5;4.695
389.0;15.543
389.5;25.367
390.0;22.023
390.5;25.917
391.0;18.067
391.5;18.441
392.0;11.185
392.5;20.935
393.0;16.157
393.5;7.388
394.0;4.747
394.5;10.845
395.0;4.532
395.5;11.873
396.0;1.439
396.5;3.873
397.0;5.689
397.5;7.373
398.0;3.584
398.5;5.457
399.0;6.165
399.5;14.053
400.0;6.48
400.5;6.366
401.0;10.323
401.5;2.166
402.0;11.383
402.5;7.885
403.0;13.412
403.5;9.881
404.0;6.525
404.5;9.84
405.0;24.352
405.5;25.98
406.0;29.897
406.5;3.701
407.0;26.414
407.5;40.302
408.0;5.978
408.5;55.949
409.0;48.447
409.5;39.382
410.0;61.513
410.5;79.432
411.0;27.746
411.5;6.842
412.0;29.893
412.5;83.116
413.0;62.335
413.5;22.986
414.0;26.837
414.5;13.605
415.0;25.499
415.5;20.699
416.0;15.677
416.5;17.017
417.0;6.992
417.5;10.294
418.0;23.625
418.5;22.06
419.0;5.645
419.5;14.563
420.0;13.068
420.5;21.559
421.0;9.133
421.5;27.814
422.0;22.321
422.5;17.535
423.0;23.892
423.5;8.407
424.0;11.221
424.5;8.343
425.0;4.739
425.5;10.818
426.0;14.175
426.5;2.651
427.0;9.123
427.5;21.286
428.0;12.489
428.5;4.469
429.0;9.813
429.5;17.983
430.0;10.938
430.5;17.517
431.0;6.618
431.5;12.664
432.0;7.778
432.5;11.938
433.0;15.84
433.5;18.324
434.0;1.531
434.5;23.664
435.0;12.193
435.5;13.211
436.0;3.358
436.5;9.979
437.0;3.957
437.5;7.29
438.0;10.775
438.5;13.701
439.0;14.235
439.5;8.861
440.0;7.983
440.5;6.114
441.0;10.204
441.5;2.21
442.0;4.15
442.5;2.722
443.0;14.32
443.5;9.646
444.0;2.221
444.5;9.227
445.0;5.502
445.5;6.477
446.0;10.635
446.5;4.262
447.0;12.483
447.5;5.024
448.0;9.618
448.5;12.491
449.0;10.457
449.5;4.898
450.0;3.028
450.5;10.273
451.0;4.685
451.5;5.035
452.0;4.014
452.5;6.375
453.0;4.777
453.5;13.555
454.0;3.89
454.5;4.374
455.0;11.797
455.5;5.569
456.0;2.769
456.5;7.402
457.0;18.966
457.5;13.092
458.0;6.329
458.5;5.343
459.0;15.373
459.5;8.205
460.0;34.537
460.5;8.61
461.0;11.154
461.5;17.271
462.0;22.621
462.5;9.298
463.0;49.807
463.5;23.601
464.0;13.6
464.5;31.399
465.0;48.369
465.5;6.001
466.0;7.216
466.5;4.425
467.0;10.421
467.5;9.008
468.0;11.694
468.5;4.148
469.0;7.86
469.5;2.467
470.0;2.351
470.5;6.171
471.0;5.413
471.5;6.829
472.0;4.023
472.5;15.225
473.0;4.271
473.5;4.874
474.0;7.06
474.5;1.321
475.0;11.563
475.5;3.333
476.0;4.465
476.5;3.147
477.0;3.773
477.5;4.106
478.0;7.64
478.5;3.624
479.0;3.396
479.5;1.886
480.0;7.16
480.5;6.097
481.0;3.217
481.5;2.226
482.0;2.941
482.5;0.607
483.0;4.666
483.5;3.277
484.0;5.075
484.5;2.255
485.0;6.959
485.5;1.679
486.0;7.382
486.5;1.388
487.0;1.213
487.5;9.035
488.0;5.086
488.5;2.489
489.0;5.982
489.5;3.292
490.0;6.631
490.5;8.898
491.0;3.145
491.5;5.148
492.0;7.589
492.5;9.925
493.0;3.038
493.5;5.237
494.0;7.878
494.5;2.592
495.0;2.07
495.5;3.187
496.0;7.823
496.5;2.743
497.0;3.858
497.5;6.463
498.0;5.293
498.5;5.776
499.0;4.941
499.5;5.002
500.0;3.846
500.5;6.026
501.0;5.296
501.5;5.198
502.0;9.04
502.5;11.182
503.0;2.576
503.5;3.705
504.0;0.594
504.5;4.174
505.0;8.363
505.5;4.128
506.0;5.129
506.5;4.944
507.0;0.45
507.5;4.268
508.0;0.879
508.5;1.583
509.0;0.275
509.5;3.199
510.0;8.61
510.5;1.747
511.0;5.542
511.5;7.22
512.0;9.464
512.5;5.514
513.0;5.587
513.5;6.428
514.0;7.907
514.5;12.551
515.0;4.955
515.5;3.641
516.0;5.458
516.5;11.465
517.0;13.992
517.5;13.246
518.0;8.962
518.5;4.188
519.0;16.861
519.5;23.175
520.0;19.499
520.5;22.551
521.0;11.405
521.5;17.793
522.0;13.51
522.5;14.348
523.0;8.463
523.5;7.427
524.0;6.348
524.5;17.898
525.0;13.88
525.5;10.616
526.0;9.012
526.5;6.73
527.0;3.68
527.5;3.521
528.0;8.962
528.5;4.726
529.0;4.198
529.5;11.251
530.0;5.234
530.5;3.503
531.0;2.779
531.5;4.568
532.0;4.589
532.5;6.075
533.0;6.597
533.5;6.463
534.0;5.172
534.5;4.947
535.0;2.557
535.5;0.885
536.0;1.044
536.5;3.135
537.0;9.926
537.5;5.874
538.0;5.439
538.5;6.377
539.0;6.843
539.5;4.564
540.0;5.382
540.5;1.856
541.0;0.556
541.5;5.456
542.0;6.027
542.5;3.365
543.0;5.969
543.5;6.207
544.0;6.242
544.5;2.201
545.0;4.87
545.5;2.34
546.0;6.66
546.5;4.641
547.0;0.362
547.5;5.044
548.0;6.683
548.5;4.663
549.0;7.926
549.5;2.099
550.0;6.277
550.5;7.123
551.0;4.147
551.5;3.249
552.0;5.499
552.5;10.38
553.0;1.56
553.5;4.665
554.0;2.224
554.5;3.956
555.0;7.854
555.5;2.263
556.0;3.65
556.5;3.72
557.0;7.141
557.5;3.779
558.0;5.007
558.5;1.895
559.0;7.192
559.5;4.523
