Frequence;Amplitude
0.0;13.6
0.5;10.087
1.0;4.423
1.5;4.599
2.0;17.918
2.5;11.504
3.0;14.928
3.5;8.85
4.0;10.215
4.5;13.198
5.0;18.146
5.5;9.657
6.0;13.979
6.5;8.849
7.0;14.722
7.5;18.023
8.0;21.244
8.5;7.544
9.0;17.95
9.5;19.056
10.0;9.822
10.5;25.656
11.0;22.463
11.5;18.759
12.0;22.472
12.5;16.668
13.0;15.531
13.5;14.743
14.0;10.346
14.5;5.097
15.0;13.926
15.5;28.72
16.0;16.034
16.5;11.284
17.0;21.196
17.5;22.763
18.0;25.989
18.5;12.221
19.0;18.254
19.5;2.572
20.0;15.284
20.5;11.883
21.0;9.287
21.5;17.971
22.0;21.078
22.5;19.998
23.0;17.92
23.5;29.833
24.0;12.668
24.5;21.111
25.0;19.496
25.5;5.387
26.0;10.551
26.5;22.44
27.0;11.542
27.5;3.069
28.0;17.806
28.5;11.55
29.0;13.65
29.5;14.184
30.0;15.03
30.5;16.163
31.0;28.507
31.5;12.028
32.0;26.388
32.5;14.647
33.0;21.681
33.5;18.52
34.0;31.999
34.5;25.534
35.0;13.162
35.5;16.687
36.0;76.418
36.5;66.531
37.0;16.63
37.5;41.771
38.0;71.049
38.5;94.899
39.0;98.907
39.5;226.814
40.0;81.91
40.5;102.783
41.0;113.862
41.5;75.051
42.0;171.83
42.5;379.883
43.0;410.206
43.5;96.201
44.0;239.326
44.5;393.043
45.0;450.01
45.5;343.402
46.0;606.367
46.5;341.824
47.0;323.544
47.5;146.641
48.0;242.879
48.5;534.95
49.0;793.236
49.5;535.019
50.0;192.17
50.5;375.225
51.0;485.051
51.5;314.119
52.0;182.347
52.5;518.846
53.0;265.501
53.5;161.199
54.0;89.619
54.5;228.515
55.0;276.143
55.5;337.86
56.0;237.885
56.5;135.945
57.0;221.148
57.5;225.451
58.0;107.288
58.5;121.242
59.0;362.186
59.5;158.821
60.0;126.625
60.5;108.605
61.0;239.761
61.5;268.375
62.0;325.419
62.5;243.092
63.0;176.318
63.5;195.659
64.0;200.904
64.5;6.263
65.0;233.754
65.5;472.76
66.0;115.089
66.5;166.941
67.0;197.236
67.5;231.024
68.0;159.345
68.5;295.827
69.0;260.882
69.5;138.421
70.0;120.958
70.5;134.998
71.0;108.502
71.5;223.585
72.0;425.48
72.5;87.215
73.0;208.777
73.5;120.768
74.0;242.494
74.5;169.235
75.0;260.557
75.5;378.875
76.0;119.456
76.5;103.413
77.0;230.5
77.5;241.702
78.0;175.765
78.5;333.416
79.0;296.538
79.5;109.9
80.0;231.565
80.5;138.655
81.0;86.167
81.5;111.304
82.0;257.236
82.5;407.631
83.0;238.809
83.5;308.961
84.0;123.664
84.5;171.405
85.0;405.738
85.5;241.179
86.0;190.189
86.5;121.728
87.0;194.222
87.5;145.396
88.0;112.128
88.5;311.651
89.0;121.851
89.5;297.302
90.0;180.439
90.5;90.238
91.0;65.567
91.5;156.907
92.0;156.202
92.5;36.312
93.0;122.532
93.5;119.66
94.0;162.824
94.5;52.293
95.0;58.788
95.5;108.809
96.0;141.448
96.5;147.194
97.0;152.878
97.5;251.207
98.0;162.112
98.5;213.538
99.0;90.199
99.5;236.968
100.0;115.829
100.5;238.614
101.0;206.639
101.5;168.311
102.0;289.885
102.5;148.624
103.0;57.711
103.5;298.642
104.0;268.81
104.5;96.33
105.0;245.118
105.5;446.983
106.0;78.243
106.5;385.839
107.0;451.177
107.5;108.818
108.0;68.133
108.5;207.265
109.0;252.273
109.5;247.541
110.0;199.942
110.5;312.175
111.0;98.337
111.5;135.959
112.0;294.889
112.5;117.373
113.0;428.625
113.5;155.935
114.0;166.601
114.5;178.187
115.0;66.344
115.5;293.126
116.0;80.798
116.5;57.901
117.0;268.272
117.5;241.892
118.0;215.635
118.5;211.849
119.0;401.228
119.5;321.021
120.0;204.525
120.5;413.845
121.0;177.809
121.5;695.078
122.0;787.915
122.5;559.966
123.0;1821.579
123.5;623.701
124.0;1614.746
124.5;932.557
125.0;1442.343
125.5;797.787
126.0;796.005
126.5;324.823
127.0;61.846
127.5;174.234
128.0;267.708
128.5;581.003
129.0;223.038
