Frequence;Amplitude
0.0;0.718
0.5;0.812
1.0;1.658
1.5;0.402
2.0;1.565
2.5;1.554
3.0;1.332
3.5;1.991
4.0;0.69
4.5;1.541
5.0;1.202
5.5;1.651
6.0;2.169
6.5;1.237
7.0;1.018
7.5;0.672
8.0;1.302
8.5;0.447
9.0;1.619
9.5;0.564
10.0;2.977
10.5;0.789
11.0;2.104
11.5;1.374
12.0;1.312
12.5;1.533
13.0;1.189
13.5;2.292
14.0;0.927
14.5;0.767
15.0;0.428
15.5;1.986
16.0;1.388
16.5;1.855
17.0;2.033
17.5;1.406
18.0;1.531
18.5;0.96
19.0;1.742
19.5;0.862
20.0;1.664
20.5;1.592
21.0;2.607
21.5;2.511
22.0;0.147
22.5;1.951
23.0;0.775
23.5;1.689
24.0;1.411
24.5;1.263
25.0;2.742
25.5;1.281
26.0;1.728
26.5;2.065
27.0;1.483
27.5;1.067
28.0;0.26
28.5;1.048
29.0;1.746
29.5;0.843
30.0;3.047
30.5;1.522
31.0;2.384
31.5;1.463
32.0;2.003
32.5;0.766
33.0;0.362
33.5;1.156
34.0;1.645
34.5;1.732
35.0;2.671
35.5;2.93
36.0;2.43
36.5;0.695
37.0;0.729
37.5;1.089
38.0;1.875
38.5;1.732
39.0;1.344
39.5;1.715
40.0;1.24
40.5;1.519
41.0;1.045
41.5;1.493
42.0;0.999
42.5;0.622
43.0;1.728
43.5;0.57
44.0;1.77
44.5;1.605
45.0;1.615
45.5;1.377
46.0;1.386
46.5;1.554
47.0;0.544
47.5;1.084
48.0;1.65
48.5;1.475
49.0;2.188
49.5;0.939
50.0;1.997
50.5;1.623
51.0;1.325
51.5;1.937
52.0;0.449
52.5;1.838
53.0;1.019
53.5;0.787
54.0;1.494
54.5;0.799
55.0;2.216
55.5;2.576
56.0;2.044
56.5;1.918
57.0;0.219
57.5;1.251
58.0;0.988
58.5;1.274
59.0;1.711
59.5;0.755
60.0;2.319
60.5;1.72
61.0;1.698
61.5;3.188
62.0;2.562
62.5;2.482
63.0;1.848
63.5;0.916
64.0;0.746
64.5;2.061
65.0;3.509
65.5;3.767
66.0;4.747
66.5;4.947
67.0;5.291
67.5;5.489
68.0;6.307
68.5;5.684
69.0;6.255
69.5;8.632
70.0;11.206
70.5;9.246
71.0;16.05
