Frequence;Amplitude
0.0;2.823
0.5;2.768
1.0;2.796
1.5;2.944
2.0;2.72
2.5;2.857
3.0;2.673
3.5;2.665
4.0;2.629
4.5;2.695
5.0;2.466
5.5;2.562
6.0;2.407
6.5;2.361
7.0;2.244
7.5;2.258
8.0;2.079
8.5;2.238
9.0;1.825
9.5;2.11
10.0;1.737
10.5;1.866
11.0;1.444
11.5;1.655
12.0;1.234
12.5;1.32
13.0;1.16
13.5;1.051
14.0;0.816
14.5;0.688
15.0;0.54
15.5;0.295
16.0;0.44
16.5;0.084
17.0;0.233
17.5;0.194
18.0;0.352
18.5;0.64
19.0;0.602
19.5;0.971
20.0;0.796
20.5;1.251
21.0;1.04
21.5;1.458
22.0;1.279
22.5;1.629
23.0;1.434
23.5;1.799
24.0;1.82
24.5;2.032
25.0;2.162
25.5;2.175
26.0;2.383
26.5;2.227
27.0;2.487
27.5;2.497
28.0;2.585
28.5;2.744
29.0;2.715
29.5;2.744
30.0;3.046
30.5;3.206
31.0;3.398
31.5;3.313
32.0;3.64
32.5;3.764
33.0;3.582
33.5;3.957
34.0;3.554
34.5;3.528
35.0;3.343
35.5;2.978
36.0;3.243
36.5;3.172
37.0;3.282
37.5;3.614
38.0;3.346
38.5;3.373
39.0;3.184
39.5;3.461
40.0;3.381
40.5;2.597
41.0;2.381
41.5;3.003
42.0;2.377
42.5;3.196
43.0;2.556
43.5;2.316
44.0;2.628
44.5;2.479
45.0;1.734
45.5;3.259
46.0;3.157
46.5;3.822
47.0;3.313
47.5;2.34
48.0;1.851
48.5;1.887
49.0;2.491
49.5;2.974
50.0;3.376
50.5;3.158
51.0;3.172
51.5;2.507
52.0;0.859
52.5;0.569
53.0;0.757
53.5;0.375
54.0;0.621
54.5;1.056
55.0;0.791
55.5;1.777
56.0;1.353
56.5;1.299
57.0;0.914
57.5;1.688
58.0;2.184
58.5;2.259
59.0;2.933
59.5;2.129
60.0;2.259
60.5;1.503
61.0;1.079
61.5;2.475
62.0;2.879
62.5;2.885
63.0;3.77
63.5;3.938
64.0;1.751
64.5;0.739
65.0;1.539
65.5;3.274
66.0;1.407
66.5;1.823
67.0;5.682
67.5;1.948
68.0;3.184
68.5;3.218
69.0;3.998
69.5;2.681
70.0;2.809
70.5;2.3
71.0;3.142
71.5;3.596
72.0;3.767
72.5;4.286
73.0;4.716
73.5;4.363
74.0;4.716
74.5;4.575
75.0;4.457
75.5;4.266
76.0;3.968
76.5;4.184
77.0;3.344
77.5;4.178
78.0;3.966
78.5;2.591
79.0;3.923
79.5;2.785
80.0;1.77
80.5;2.87
81.0;3.228
81.5;3.504
82.0;3.426
82.5;3.628
83.0;3.141
83.5;3.052
84.0;2.969
84.5;3.229
85.0;2.823
85.5;2.652
86.0;2.325
86.5;2.055
87.0;2.648
87.5;1.521
88.0;1.583
88.5;1.358
89.0;1.952
89.5;1.992
90.0;1.616
90.5;2.87
