Frequence;Amplitude
0.0;0.27
0.5;0.282
1.0;0.356
1.5;0.244
2.0;0.491
2.5;0.508
3.0;0.244
3.5;1.213
4.0;0.475
4.5;1.199
5.0;1.069
5.5;0.701
6.0;1.352
6.5;0.905
7.0;0.809
7.5;2.05
8.0;1.373
8.5;0.883
9.0;0.696
9.5;0.728
10.0;0.528
10.5;0.56
11.0;0.503
11.5;0.469
12.0;0.369
12.5;0.738
13.0;0.31
13.5;0.389
14.0;0.728
14.5;0.562
15.0;0.321
15.5;0.335
16.0;0.205
16.5;0.301
17.0;0.19
17.5;0.24
18.0;0.253
18.5;0.239
19.0;0.221
19.5;0.344
20.0;0.11
20.5;0.242
21.0;0.548
21.5;0.233
22.0;0.308
22.5;0.105
23.0;0.309
23.5;0.62
24.0;0.305
24.5;0.402
25.0;0.471
25.5;0.245
26.0;0.023
26.5;0.151
27.0;0.141
27.5;0.293
28.0;0.413
28.5;0.409
29.0;0.144
29.5;0.368
30.0;0.159
30.5;0.215
31.0;0.673
31.5;0.883
32.0;0.361
32.5;0.205
33.0;0.402
33.5;0.424
34.0;0.131
34.5;0.184
35.0;0.397
35.5;0.391
36.0;0.057
36.5;0.17
37.0;0.203
37.5;0.403
38.0;0.072
38.5;0.163
39.0;0.311
39.5;0.42
40.0;0.192
40.5;0.194
41.0;0.131
41.5;0.254
42.0;0.245
42.5;0.283
43.0;0.246
43.5;0.265
44.0;0.273
44.5;0.249
45.0;0.486
45.5;0.378
46.0;0.241
46.5;0.307
47.0;0.391
47.5;0.28
48.0;0.249
48.5;0.222
49.0;0.469
49.5;0.239
50.0;0.28
50.5;0.179
51.0;0.329
51.5;0.187
52.0;0.361
52.5;0.32
53.0;0.191
53.5;0.259
54.0;0.157
54.5;0.36
55.0;0.259
55.5;0.35
56.0;0.355
56.5;0.231
57.0;0.486
57.5;0.172
58.0;0.184
58.5;0.313
59.0;0.172
59.5;0.139
60.0;0.238
60.5;0.194
61.0;0.246
61.5;0.254
62.0;0.243
62.5;0.219
63.0;0.271
63.5;0.123
64.0;0.255
64.5;0.231
65.0;0.137
65.5;0.263
66.0;0.223
66.5;0.155
67.0;0.289
67.5;0.193
68.0;0.148
68.5;0.193
69.0;0.251
69.5;0.241
70.0;0.269
70.5;0.241
71.0;0.303
71.5;0.216
72.0;0.175
72.5;0.31
73.0;0.193
73.5;0.171
74.0;0.214
74.5;0.12
75.0;0.136
75.5;0.218
76.0;0.367
76.5;0.293
77.0;0.321
77.5;0.312
78.0;0.229
78.5;0.155
79.0;0.206
79.5;0.257
80.0;0.258
80.5;0.172
81.0;0.276
81.5;0.154
82.0;0.297
82.5;0.284
83.0;0.283
83.5;0.213
84.0;0.252
84.5;0.192
85.0;0.263
85.5;0.292
86.0;0.123
86.5;0.227
87.0;0.145
87.5;0.226
88.0;0.193
88.5;0.39
89.0;0.38
89.5;0.359
90.0;0.284
90.5;0.217
91.0;0.371
91.5;0.162
92.0;0.261
92.5;0.285
93.0;0.219
93.5;0.217
94.0;0.188
94.5;0.167
95.0;0.289
95.5;0.242
96.0;0.281
96.5;0.195
97.0;0.326
97.5;0.194
98.0;0.108
98.5;0.357
99.0;0.221
99.5;0.248
100.0;0.227
100.5;0.107
101.0;0.197
101.5;0.095
102.0;0.303
102.5;0.19
103.0;0.224
103.5;0.205
104.0;0.218
104.5;0.193
105.0;0.183
105.5;0.258
106.0;0.176
106.5;0.285
107.0;0.236
107.5;0.248
108.0;0.22
108.5;0.204
109.0;0.137
109.5;0.187
110.0;0.146
110.5;0.121
111.0;0.222
111.5;0.297
112.0;0.235
112.5;0.211
113.0;0.193
113.5;0.158
114.0;0.131
114.5;0.126
115.0;0.109
115.5;0.188
116.0;0.124
116.5;0.514
117.0;0.797
117.5;2.09
118.0;1.955
118.5;0.253
119.0;0.633
119.5;0.454
120.0;0.385
120.5;0.436
121.0;0.397
121.5;0.312
122.0;0.212
122.5;0.266
123.0;0.292
123.5;0.23
124.0;0.225
124.5;0.251
125.0;0.291
125.5;0.321
126.0;0.273
126.5;0.297
127.0;0.248
127.5;0.314
128.0;0.276
128.5;0.229
129.0;0.286
129.5;0.273
130.0;0.249
130.5;0.35
131.0;0.293
131.5;0.306
132.0;0.336
132.5;0.282
133.0;0.366
133.5;0.32
134.0;0.263
134.5;0.226
135.0;0.266
135.5;0.289
136.0;0.235
136.5;0.231
137.0;0.264
137.5;0.258
138.0;0.234
138.5;0.225
139.0;0.207
139.5;0.207
140.0;0.278
140.5;0.253
141.0;0.229
141.5;0.208
142.0;0.214
142.5;0.269
143.0;0.262
143.5;0.324
144.0;0.274
144.5;0.267
145.0;0.229
145.5;0.268
146.0;0.282
146.5;0.207
147.0;0.276
147.5;0.224
148.0;0.223
148.5;0.269
149.0;0.224
149.5;0.278
150.0;0.234
150.5;0.313
151.0;0.244
151.5;0.258
152.0;0.243
152.5;0.273
153.0;0.264
153.5;0.27
154.0;0.221
154.5;0.245
155.0;0.213
155.5;0.226
156.0;0.243
156.5;0.26
157.0;0.31
157.5;0.286
158.0;0.245
158.5;0.24
159.0;0.216
159.5;0.312
160.0;0.26
160.5;0.286
161.0;0.223
161.5;0.241
162.0;0.214
162.5;0.247
