Frequence;Amplitude
0.0;0.199
0.5;0.419
1.0;0.28
1.5;0.18
2.0;0.314
2.5;0.709
3.0;0.87
3.5;0.219
4.0;1.153
4.5;1.248
5.0;1.076
5.5;0.4
6.0;0.984
6.5;1.772
7.0;2.198
7.5;1.264
8.0;0.764
8.5;0.136
9.0;1.573
9.5;1.446
10.0;1.639
10.5;1.129
11.0;0.438
11.5;1.359
12.0;1.518
12.5;1.442
13.0;1.463
13.5;1.996
14.0;1.242
14.5;3.763
15.0;2.37
15.5;9.532
16.0;3.357
16.5;8.89
17.0;3.778
17.5;3.724
18.0;2.72
18.5;2.618
19.0;2.015
19.5;1.524
20.0;1.913
20.5;2.609
21.0;3.2
21.5;1.363
22.0;0.466
22.5;0.592
23.0;1.754
23.5;0.813
24.0;1.652
24.5;1.548
25.0;1.531
25.5;1.102
26.0;1.36
26.5;0.368
27.0;0.836
27.5;0.602
28.0;0.964
28.5;0.75
29.0;1.28
29.5;2.709
30.0;2.788
30.5;2.337
31.0;4.076
31.5;0.93
32.0;0.706
32.5;2.543
33.0;1.282
33.5;2.971
34.0;3.846
34.5;3.599
35.0;2.596
35.5;2.383
36.0;0.673
36.5;2.814
37.0;1.793
37.5;0.965
38.0;0.933
38.5;3.233
39.0;0.611
39.5;1.522
40.0;0.722
40.5;0.896
41.0;1.016
41.5;3.564
42.0;3.867
42.5;1.508
43.0;9.169
43.5;4.762
44.0;2.267
44.5;3.13
45.0;0.994
45.5;2.624
46.0;1.81
46.5;1.593
47.0;3.098
47.5;0.348
48.0;2.37
48.5;3.517
49.0;3.811
49.5;1.685
50.0;2.424
50.5;2.083
51.0;8.769
51.5;7.63
52.0;2.624
52.5;5.318
53.0;1.488
53.5;1.346
54.0;3.499
54.5;5.329
55.0;3.499
55.5;1.394
56.0;1.564
56.5;2.495
57.0;2.997
57.5;5.009
58.0;0.338
58.5;2.479
59.0;2.465
59.5;2.946
60.0;3.176
60.5;1.797
61.0;0.361
61.5;1.11
62.0;3.028
62.5;2.336
63.0;1.693
63.5;1.542
64.0;1.055
64.5;1.639
65.0;3.521
65.5;1.252
66.0;1.856
66.5;1.359
67.0;2.19
67.5;1.418
68.0;1.346
68.5;1.2
69.0;1.578
69.5;1.606
70.0;3.863
70.5;7.246
71.0;1.57
71.5;1.027
72.0;1.212
72.5;2.369
73.0;0.478
73.5;1.955
74.0;1.841
74.5;0.927
75.0;1.041
75.5;1.321
76.0;0.547
76.5;2.114
77.0;1.336
77.5;1.462
78.0;0.627
78.5;0.138
79.0;0.148
79.5;0.746
80.0;0.452
80.5;1.067
81.0;0.298
81.5;0.662
82.0;0.684
82.5;0.986
83.0;0.302
83.5;0.372
84.0;0.119
84.5;0.977
85.0;0.162
85.5;1.365
86.0;1.92
86.5;1.994
87.0;4.002
87.5;0.499
88.0;4.528
88.5;2.316
89.0;1.735
89.5;1.293
90.0;0.564
90.5;0.832
91.0;0.785
91.5;1.538
92.0;2.691
92.5;2.859
93.0;0.509
93.5;2.492
94.0;1.038
94.5;0.835
95.0;2.093
95.5;1.439
96.0;0.405
96.5;1.271
97.0;0.609
97.5;0.987
98.0;0.733
98.5;0.19
99.0;0.766
99.5;0.185
100.0;1.308
100.5;0.633
101.0;0.118
101.5;0.33
102.0;0.647
102.5;0.409
103.0;0.321
103.5;0.63
104.0;0.25
104.5;0.374
105.0;0.462
105.5;0.791
106.0;0.012
106.5;0.571
107.0;0.741
107.5;0.463
108.0;0.52
108.5;0.302
109.0;1.217
109.5;0.216
110.0;0.258
110.5;0.429
111.0;0.171
111.5;0.116
112.0;0.148
112.5;0.59
113.0;0.344
113.5;0.109
114.0;0.594
114.5;0.063
115.0;0.078
115.5;0.622
116.0;0.412
116.5;0.585
117.0;0.317
117.5;1.128
118.0;0.251
118.5;0.167
119.0;0.45
119.5;0.171
120.0;0.311
120.5;0.417
121.0;0.286
121.5;0.243
122.0;0.406
122.5;0.113
123.0;0.36
123.5;0.402
124.0;0.548
124.5;0.482
125.0;0.258
125.5;0.112
126.0;0.216
126.5;0.378
127.0;0.456
127.5;0.286
128.0;0.566
