Frequence;Amplitude
0.0;0.459
0.5;0.175
1.0;0.472
1.5;0.617
2.0;0.768
2.5;0.53
3.0;0.647
3.5;1.04
4.0;2.508
4.5;3.718
5.0;4.316
5.5;4.609
6.0;4.363
6.5;3.428
7.0;1.618
7.5;2.941
8.0;3.26
8.5;2.481
9.0;2.503
9.5;2.209
10.0;2.058
10.5;1.834
11.0;2.627
11.5;1.859
12.0;1.596
12.5;1.341
13.0;0.734
13.5;1.099
14.0;0.773
14.5;0.72
15.0;1.013
15.5;0.301
16.0;0.304
16.5;0.59
17.0;0.315
17.5;0.363
18.0;0.246
18.5;0.099
19.0;0.577
19.5;0.429
20.0;0.562
20.5;0.316
21.0;0.605
21.5;0.233
22.0;0.723
22.5;0.703
23.0;0.413
23.5;0.103
24.0;0.166
24.5;0.22
25.0;0.794
25.5;0.507
26.0;0.318
26.5;0.186
27.0;0.277
27.5;0.74
28.0;0.522
28.5;0.498
29.0;0.807
29.5;0.435
30.0;0.056
30.5;0.312
31.0;0.389
31.5;0.485
32.0;0.258
32.5;0.431
33.0;0.757
33.5;0.271
34.0;0.784
34.5;0.502
35.0;0.352
35.5;0.576
36.0;0.372
36.5;0.437
37.0;0.042
37.5;0.282
38.0;0.789
38.5;0.214
39.0;0.169
39.5;0.409
40.0;0.285
40.5;0.207
41.0;0.693
41.5;0.678
42.0;0.439
42.5;0.43
43.0;0.517
43.5;0.39
44.0;0.617
44.5;0.675
45.0;0.285
45.5;0.129
46.0;0.093
46.5;0.284
47.0;0.269
47.5;0.355
48.0;0.414
48.5;0.337
49.0;0.445
49.5;0.605
50.0;0.344
50.5;0.679
51.0;0.463
51.5;0.113
52.0;0.223
52.5;0.378
53.0;0.586
53.5;0.344
54.0;0.396
54.5;0.31
55.0;0.364
55.5;0.35
56.0;0.047
56.5;0.371
57.0;0.126
57.5;0.278
58.0;0.301
58.5;0.495
59.0;0.247
59.5;0.02
60.0;0.469
60.5;0.397
61.0;0.129
61.5;0.271
62.0;1.16
62.5;0.457
63.0;0.233
63.5;0.306
64.0;0.442
64.5;0.603
65.0;0.398
65.5;0.455
66.0;0.436
66.5;0.452
67.0;0.179
67.5;0.459
68.0;0.846
68.5;0.535
69.0;0.536
69.5;0.575
70.0;1.202
70.5;0.456
71.0;0.475
71.5;0.177
72.0;0.665
72.5;0.877
73.0;0.724
73.5;0.401
74.0;0.852
74.5;0.508
75.0;0.317
75.5;0.29
76.0;0.58
76.5;0.834
77.0;0.105
77.5;0.17
78.0;0.407
78.5;0.571
79.0;0.52
79.5;0.402
80.0;0.59
80.5;0.515
81.0;0.472
81.5;0.156
82.0;0.875
82.5;0.59
83.0;0.216
83.5;0.402
84.0;0.343
84.5;0.721
85.0;0.322
85.5;0.103
86.0;0.102
86.5;0.384
87.0;0.181
87.5;0.515
88.0;0.372
88.5;0.452
89.0;0.498
89.5;0.836
90.0;0.328
90.5;0.581
91.0;0.455
91.5;0.472
92.0;0.327
92.5;0.647
93.0;0.624
93.5;0.599
94.0;0.671
94.5;0.371
95.0;0.099
95.5;0.929
96.0;0.7
96.5;1.277
97.0;0.333
97.5;0.6
98.0;0.809
98.5;0.207
