Frequence;Amplitude
0.0;8.069
0.5;4.243
1.0;3.581
1.5;3.557
2.0;3.487
2.5;2.388
3.0;2.081
3.5;2.094
4.0;1.747
4.5;1.449
5.0;2.679
5.5;2.097
6.0;1.956
6.5;3.179
7.0;3.029
7.5;3.742
8.0;1.805
8.5;2.696
9.0;2.802
9.5;2.995
10.0;3.265
10.5;3.228
11.0;3.242
11.5;3.101
12.0;3.059
12.5;2.462
13.0;2.242
13.5;3.178
14.0;2.781
14.5;3.219
15.0;3.009
15.5;3.663
16.0;2.764
16.5;1.407
17.0;3.022
17.5;3.805
18.0;4.364
18.5;3.233
19.0;3.488
19.5;2.984
20.0;1.814
20.5;2.536
21.0;2.48
21.5;3.51
22.0;3.45
22.5;3.046
23.0;2.43
23.5;2.09
24.0;1.692
24.5;3.446
25.0;3.917
25.5;3.795
26.0;9.778
26.5;4.007
27.0;5.708
27.5;1.369
28.0;4.967
28.5;8.595
29.0;3.026
29.5;3.883
30.0;2.895
30.5;2.235
31.0;5.52
31.5;3.3
32.0;0.469
32.5;5.743
33.0;3.679
33.5;2.016
34.0;2.437
34.5;3.397
35.0;3.647
35.5;4.699
36.0;1.189
36.5;6.597
37.0;4.307
37.5;6.486
38.0;4.671
38.5;8.189
39.0;6.084
39.5;16.264
40.0;19.041
40.5;20.892
41.0;19.517
41.5;12.212
42.0;4.792
42.5;7.337
43.0;4.334
43.5;13.723
44.0;0.864
44.5;7.79
45.0;5.316
45.5;3.944
46.0;10.616
46.5;4.151
47.0;11.711
47.5;7.248
48.0;8.839
48.5;10.27
49.0;11.087
49.5;14.19
50.0;5.142
50.5;5.536
51.0;10.58
51.5;7.572
52.0;5.361
52.5;8.916
53.0;3.803
53.5;6.575
54.0;4.902
54.5;5.855
55.0;1.052
55.5;4.09
56.0;9.27
56.5;9.65
57.0;7.261
57.5;9.269
58.0;1.613
58.5;8.622
59.0;4.199
59.5;13.236
60.0;3.903
60.5;10.99
61.0;2.764
61.5;4.668
62.0;9.502
62.5;14.332
63.0;22.974
63.5;11.509
64.0;21.686
64.5;16.675
65.0;19.24
65.5;20.212
66.0;16.625
66.5;9.345
67.0;15.226
67.5;11.911
68.0;8.548
68.5;20.255
69.0;5.649
69.5;16.384
70.0;3.652
70.5;10.693
71.0;5.085
71.5;7.283
72.0;7.79
72.5;2.746
73.0;11.787
73.5;5.658
74.0;3.727
74.5;4.773
75.0;8.741
75.5;8.842
76.0;20.924
76.5;15.607
77.0;29.829
77.5;26.018
78.0;28.23
78.5;22.498
79.0;23.363
79.5;15.211
80.0;12.445
80.5;10.252
81.0;23.478
81.5;24.421
82.0;25.959
82.5;6.818
83.0;9.866
83.5;12.284
84.0;6.75
84.5;7.749
85.0;7.318
85.5;24.203
86.0;9.727
86.5;26.678
87.0;17.232
87.5;26.701
88.0;23.901
88.5;31.819
89.0;15.215
89.5;22.057
90.0;23.902
90.5;19.479
91.0;9.444
91.5;20.766
92.0;7.49
92.5;10.154
93.0;15.492
93.5;11.702
94.0;7.747
94.5;12.157
95.0;12.229
95.5;8.194
96.0;9.061
96.5;11.938
97.0;7.607
97.5;7.809
98.0;11.332
98.5;15.487
99.0;7.873
99.5;7.705
100.0;3.754
100.5;5.814
101.0;2.772
101.5;5.858
102.0;24.894
102.5;8.371
103.0;18.629
103.5;17.306
104.0;3.226
104.5;10.36
105.0;14.192
105.5;8.806
106.0;6.757
106.5;4.097
107.0;1.882
107.5;25.966
108.0;17.132
108.5;17.92
109.0;29.134
109.5;29.562
110.0;27.303
110.5;31.244
111.0;30.815
111.5;16.378
112.0;40.148
112.5;30.828
113.0;37.843
113.5;40.14
114.0;19.475
114.5;38.25
115.0;29.902
115.5;8.03
116.0;5.166
116.5;30.288
117.0;18.784
117.5;17.098
118.0;24.613
118.5;20.53
119.0;8.846
119.5;36.976
120.0;23.054
120.5;53.248
121.0;44.426
121.5;45.641
122.0;67.642
122.5;38.359
123.0;70.683
123.5;72.214
124.0;87.143
124.5;42.798
125.0;43.16
125.5;30.323
126.0;30.411
126.5;46.466
127.0;72.089
127.5;61.924
128.0;41.477
128.5;60.42
129.0;34.309
129.5;50.71
130.0;65.849
130.5;61.093
131.0;59.022
131.5;59.026
132.0;26.684
132.5;33.907
133.0;38.923
133.5;22.561
134.0;22.853
134.5;33.225
135.0;23.405
135.5;22.292
136.0;35.387
136.5;21.205
137.0;26.387
137.5;19.197
138.0;2.59
138.5;9.148
139.0;8.522
139.5;15.219
140.0;9.581
140.5;15.883
141.0;11.207
141.5;23.039
142.0;26.314
142.5;45.083
143.0;16.902
143.5;49.175
144.0;39.074
144.5;31.264
145.0;24.74
145.5;59.68
146.0;57.412
146.5;46.605
147.0;37.497
147.5;37.805
148.0;18.668
148.5;47.596
149.0;55.124
149.5;42.578
150.0;17.365
150.5;28.499
151.0;23.198
151.5;37.58
152.0;54.2
152.5;33.103
153.0;72.041
153.5;65.611
154.0;69.739
154.5;76.284
155.0;71.177
155.5;80.663
156.0;102.775
156.5;76.724
157.0;37.752
157.5;54.873
158.0;50.117
158.5;44.481
159.0;79.6
159.5;22.419
160.0;57.097
160.5;59.863
161.0;39.513
161.5;50.986
162.0;44.305
162.5;71.755
163.0;33.19
163.5;30.399
164.0;14.157
164.5;55.87
165.0;25.773
165.5;41.252
166.0;54.972
166.5;49.129
167.0;41.278
167.5;45.084
168.0;65.284
168.5;49.217
169.0;35.103
169.5;42.926
170.0;7.448
170.5;39.544
171.0;61.492
171.5;22.28
172.0;10.298
172.5;11.72
173.0;47.146
173.5;52.664
174.0;15.643
174.5;24.918
175.0;31.045
175.5;46.198
176.0;10.881
176.5;40.263
177.0;37.226
177.5;29.756
178.0;64.52
178.5;67.904
179.0;19.633
179.5;67.481
180.0;32.489
180.5;117.751
181.0;31.452
181.5;31.077
182.0;41.052
182.5;35.841
183.0;75.413
183.5;40.358
184.0;92.395
184.5;18.146
185.0;59.4
185.5;42.96
186.0;11.72
186.5;27.167
187.0;24.001
187.5;31.265
188.0;40.242
188.5;54.657
189.0;65.208
189.5;39.765
190.0;67.398
190.5;26.603
191.0;39.402
191.5;19.378
192.0;49.043
192.5;47.713
193.0;27.766
193.5;97.151
194.0;32.86
194.5;143.682
195.0;64.668
195.5;105.475
196.0;88.399
196.5;53.333
197.0;92.642
197.5;19.097
198.0;33.284
198.5;9.889
199.0;5.917
199.5;101.137
200.0;15.817
200.5;76.98
201.0;22.167
201.5;55.615
202.0;64.16
202.5;47.979
203.0;57.144
203.5;57.161
204.0;99.661
204.5;62.071
205.0;18.748
205.5;71.153
206.0;46.116
206.5;32.427
207.0;37.387
207.5;40.731
208.0;56.934
208.5;30.575
209.0;49.017
209.5;13.989
