Frequence;Amplitude
0.0;0.863
0.5;0.926
1.0;2.692
1.5;0.846
2.0;1.11
2.5;1.866
3.0;0.745
3.5;1.716
4.0;2.282
4.5;1.681
5.0;1.772
5.5;0.291
6.0;3.04
6.5;1.874
7.0;1.532
7.5;2.117
8.0;1.649
8.5;2.702
9.0;1.939
9.5;1.941
10.0;0.789
10.5;1.372
11.0;3.813
11.5;0.916
12.0;2.011
12.5;2.33
13.0;0.632
13.5;1.035
14.0;1.209
14.5;0.986
15.0;1.145
15.5;0.686
16.0;2.985
16.5;2.271
17.0;2.52
17.5;2.406
18.0;0.857
18.5;2.072
19.0;0.724
19.5;2.082
20.0;2.147
20.5;2.585
21.0;2.368
21.5;1.225
22.0;1.935
22.5;1.463
23.0;1.493
23.5;4.583
24.0;0.529
24.5;1.378
25.0;2.243
25.5;2.514
26.0;3.717
26.5;0.737
27.0;4.043
27.5;1.361
28.0;1.612
28.5;3.327
29.0;2.038
29.5;3.878
30.0;3.945
30.5;2.897
31.0;4.143
31.5;1.171
32.0;4.033
32.5;3.271
33.0;2.744
33.5;3.354
34.0;2.856
34.5;1.949
35.0;2.342
35.5;1.634
36.0;5.637
36.5;3.63
37.0;4.293
37.5;8.662
38.0;3.926
38.5;8.031
39.0;8.939
39.5;7.532
40.0;9.688
40.5;7.844
41.0;12.139
41.5;12.827
42.0;17.309
42.5;15.136
43.0;28.04
43.5;25.209
44.0;26.397
44.5;36.983
45.0;28.903
45.5;45.571
46.0;36.25
46.5;33.401
47.0;52.266
47.5;30.628
48.0;46.575
48.5;39.529
49.0;33.772
49.5;28.678
50.0;15.327
50.5;15.154
51.0;21.133
51.5;16.341
52.0;33.078
52.5;32.962
53.0;38.645
53.5;58.012
54.0;49.181
54.5;44.321
55.0;33.308
55.5;28.56
56.0;3.056
56.5;26.022
57.0;32.394
57.5;38.612
58.0;53.537
58.5;90.29
59.0;114.355
59.5;109.251
60.0;180.47
60.5;63.873
61.0;159.276
61.5;24.445
62.0;105.202
62.5;23.589
63.0;65.885
63.5;57.311
64.0;45.975
64.5;18.34
65.0;34.64
65.5;2.868
66.0;9.901
66.5;10.226
67.0;15.907
67.5;6.123
68.0;9.048
68.5;14.973
69.0;7.361
69.5;5.49
70.0;18.864
70.5;9.675
71.0;10.57
71.5;10.105
72.0;4.764
72.5;7.742
73.0;4.784
73.5;8.078
74.0;7.726
74.5;2.683
75.0;7.822
75.5;4.055
76.0;15.094
76.5;11.478
77.0;8.035
77.5;16.466
78.0;5.091
78.5;13.023
79.0;12.505
79.5;6.196
80.0;15.213
80.5;7.622
81.0;17.986
81.5;10.021
82.0;21.661
82.5;19.407
83.0;16.768
83.5;32.926
84.0;15.709
84.5;32.182
85.0;28.179
85.5;25.202
86.0;40.405
86.5;21.419
87.0;35.448
87.5;26.246
88.0;29.595
88.5;33.371
89.0;10.362
89.5;33.76
90.0;15.683
90.5;20.244
91.0;21.885
91.5;11.272
92.0;17.851
92.5;11.191
93.0;12.654
93.5;11.381
94.0;18.947
94.5;16.676
95.0;27.801
95.5;35.759
96.0;23.475
96.5;47.394
97.0;37.036
97.5;40.434
98.0;61.232
98.5;42.37
99.0;58.025
99.5;66.951
100.0;35.442
100.5;66.628
101.0;50.129
101.5;52.827
102.0;72.861
102.5;59.725
103.0;66.325
103.5;79.761
104.0;57.334
104.5;80.618
105.0;72.963
105.5;64.057
106.0;73.11
106.5;54.778
107.0;48.453
107.5;44.633
108.0;29.895
108.5;25.011
109.0;19.62
109.5;11.701
110.0;21.724
110.5;17.658
111.0;30.265
111.5;21.653
112.0;17.74
112.5;17.662
113.0;8.242
113.5;0.949
114.0;7.369
114.5;21.159
115.0;3.653
115.5;13.45
116.0;38.853
116.5;8.704
117.0;23.731
117.5;10.478
118.0;41.845
118.5;19.532
119.0;46.111
119.5;14.851
120.0;39.49
120.5;4.811
121.0;57.52
121.5;3.355
122.0;22.148
122.5;12.767
123.0;24.135
123.5;14.815
124.0;13.023
124.5;12.826
125.0;6.717
125.5;6.382
126.0;13.26
126.5;8.904
127.0;9.069
127.5;4.101
128.0;10.484
128.5;11.89
129.0;3.281
129.5;8.434
130.0;5.726
130.5;11.113
131.0;10.95
131.5;10.012
132.0;11.61
132.5;9.886
133.0;14.31
133.5;7.695
134.0;11.303
134.5;15.467
135.0;11.745
135.5;11.313
136.0;9.413
136.5;15.345
137.0;20.738
137.5;13.895
138.0;14.115
138.5;22.904
139.0;25.796
139.5;16.253
140.0;16.028
140.5;28.126
141.0;16.571
141.5;15.984
142.0;24.29
142.5;8.64
143.0;16.665
143.5;18.904
144.0;5.483
144.5;7.511
145.0;14.684
145.5;11.791
146.0;5.529
146.5;6.167
147.0;15.573
147.5;14.664
148.0;7.266
148.5;12.731
149.0;10.822
149.5;16.565
150.0;8.583
150.5;26.373
151.0;12.129
151.5;8.97
152.0;13.444
152.5;10.516
153.0;16.078
153.5;14.411
154.0;17.115
154.5;23.132
155.0;10.788
155.5;20.344
156.0;22.221
156.5;1.542
157.0;41.114
157.5;36.739
158.0;12.819
158.5;35.924
159.0;34.256
159.5;14.865
160.0;17.785
160.5;36.295
161.0;11.467
161.5;40.373
162.0;42.324
162.5;42.543
163.0;77.458
163.5;81.636
164.0;60.338
164.5;97.206
165.0;110.2
165.5;59.94
166.0;101.526
166.5;123.047
167.0;76.342
167.5;45.601
168.0;152.9
168.5;72.652
169.0;89.464
169.5;144.533
170.0;146.431
170.5;117.015
171.0;184.425
171.5;156.966
172.0;166.705
172.5;91.221
173.0;192.958
173.5;52.68
174.0;145.712
174.5;86.284
175.0;124.598
175.5;172.113
176.0;132.931
176.5;171.788
177.0;173.888
177.5;144.33
178.0;201.176
178.5;203.397
179.0;168.415
179.5;110.225
180.0;267.251
180.5;126.646
181.0;191.36
181.5;104.45
182.0;133.774
182.5;36.312
183.0;139.131
183.5;106.69
184.0;103.791
184.5;55.409
185.0;53.152
185.5;77.565
186.0;22.523
186.5;19.672
187.0;94.9
187.5;71.891
188.0;67.26
188.5;64.484
189.0;29.109
189.5;33.724
190.0;6.625
190.5;22.618
191.0;4.042
191.5;23.044
192.0;10.341
192.5;12.778
193.0;43.617
193.5;35.566
194.0;35.955
194.5;61.434
195.0;43.319
195.5;19.925
196.0;46.2
196.5;9.856
197.0;27.786
197.5;26.441
198.0;21.223
198.5;32.582
199.0;10.754
199.5;58.064
200.0;41.572
200.5;41.746
201.0;69.358
201.5;35.134
202.0;64.407
202.5;74.044
203.0;39.4
203.5;107.041
204.0;21.586
204.5;102.88
205.0;70.321
205.5;65.362
206.0;112.816
206.5;11.618
207.0;125.228
207.5;94.621
208.0;68.207
208.5;144.481
209.0;19.691
209.5;119.564
210.0;99.058
210.5;49.942
211.0;120.724
211.5;41.336
212.0;80.372
212.5;78.701
213.0;27.157
213.5;70.463
214.0;12.13
214.5;55.705
215.0;50.225
215.5;36.874
216.0;61.919
216.5;39.102
217.0;39.763
217.5;69.613
218.0;30.102
218.5;45.394
219.0;55.18
219.5;61.459
220.0;22.92
220.5;70.315
221.0;71.205
221.5;28.047
222.0;60.138
222.5;65.065
223.0;14.164
223.5;35.822
224.0;50.537
224.5;38.004
225.0;22.791
225.5;82.379
226.0;46.525
226.5;33.076
227.0;87.916
227.5;61.428
228.0;58.986
228.5;14.055
229.0;97.238
229.5;57.337
230.0;76.806
230.5;27.576
231.0;32.947
231.5;20.272
232.0;104.995
232.5;68.724
233.0;43.257
233.5;11.573
234.0;102.299
234.5;104.345
235.0;98.711
235.5;21.638
236.0;98.954
236.5;58.635
237.0;79.129
237.5;55.986
238.0;46.769
238.5;24.377
239.0;79.115
239.5;89.033
240.0;21.493
240.5;56.719
241.0;83.2
241.5;25.285
242.0;43.998
242.5;51.533
243.0;24.452
243.5;46.342
244.0;78.572
244.5;42.913
245.0;25.184
245.5;85.718
246.0;58.846
246.5;35.315
247.0;87.593
247.5;54.975
248.0;50.879
248.5;80.434
249.0;52.797
249.5;49.473
250.0;80.745
250.5;60.917
251.0;26.829
251.5;83.233
252.0;71.19
252.5;9.458
253.0;81.621
253.5;75.265
254.0;29.374
254.5;90.302
255.0;77.829
255.5;36.067
256.0;74.938
256.5;61.487
257.0;24.187
257.5;33.791
258.0;46.11
258.5;34.42
259.0;18.953
259.5;55.079
260.0;46.287
260.5;22.888
261.0;69.266
261.5;55.396
262.0;25.072
262.5;77.767
263.0;61.836
263.5;30.081
264.0;77.018
264.5;67.594
265.0;30.252
265.5;54.344
266.0;53.816
266.5;44.117
267.0;60.921
267.5;87.744
268.0;71.887
268.5;81.822
269.0;95.326
269.5;69.731
270.0;68.1
270.5;65.914
271.0;75.535
271.5;42.011
272.0;75.911
272.5;83.193
273.0;67.82
273.5;106.328
274.0;146.691
274.5;93.067
275.0;145.868
275.5;168.254
276.0;132.39
276.5;96.924
277.0;181.021
277.5;127.618
278.0;41.968
278.5;159.368
279.0;120.249
279.5;37.433
280.0;169.614
280.5;148.972
281.0;30.22
281.5;193.479
282.0;188.927
282.5;127.346
283.0;98.848
283.5;269.084
284.0;113.109
284.5;86.42
285.0;157.154
285.5;208.471
286.0;121.115
286.5;141.169
287.0;164.657
287.5;143.064
288.0;155.413
288.5;259.047
289.0;137.516
289.5;166.914
290.0;227.858
290.5;316.862
291.0;166.019
291.5;187.459
292.0;310.251
292.5;270.706
293.0;183.802
293.5;210.432
294.0;274.015
294.5;302.009
295.0;218.388
295.5;236.411
296.0;277.663
296.5;246.123
297.0;269.233
297.5;171.228
298.0;220.131
298.5;168.44
299.0;194.295
299.5;147.853
300.0;183.323
300.5;69.385
301.0;112.508
301.5;52.077
302.0;110.037
302.5;30.641
303.0;33.125
303.5;44.992
304.0;96.405
304.5;71.451
305.0;68.956
305.5;81.489
306.0;55.32
306.5;55.557
307.0;103.315
307.5;73.359
308.0;49.84
308.5;41.304
309.0;9.798
309.5;43.211
310.0;63.297
310.5;78.553
