Frequence;Amplitude
0.0;1.767
0.5;1.775
1.0;0.342
1.5;1.873
2.0;0.396
2.5;1.915
3.0;1.496
3.5;2.392
4.0;1.708
4.5;2.119
5.0;0.605
5.5;2.381
6.0;2.145
6.5;1.127
7.0;1.364
7.5;1.253
8.0;1.144
8.5;1.359
9.0;1.066
9.5;0.852
10.0;0.428
10.5;0.721
11.0;1.634
11.5;1.509
12.0;1.77
12.5;0.902
13.0;1.802
13.5;0.898
14.0;0.263
14.5;1.884
15.0;0.581
15.5;3.573
16.0;2.072
16.5;1.094
17.0;1.306
17.5;1.433
18.0;0.831
18.5;0.395
19.0;0.834
19.5;1.488
20.0;2.691
20.5;1.06
21.0;0.651
21.5;0.278
22.0;1.645
22.5;2.873
23.0;0.523
23.5;2.426
24.0;2.224
24.5;2.26
25.0;0.596
25.5;1.823
26.0;0.882
26.5;0.749
27.0;1.518
27.5;1.637
28.0;1.694
28.5;2.207
29.0;0.728
29.5;0.147
30.0;1.545
30.5;0.72
31.0;0.488
31.5;1.037
32.0;0.523
32.5;0.692
33.0;0.174
33.5;0.856
34.0;0.563
34.5;0.623
35.0;0.904
35.5;0.656
36.0;0.555
36.5;1.23
37.0;0.916
37.5;0.397
38.0;0.676
38.5;0.833
39.0;1.143
39.5;0.675
40.0;1.076
40.5;0.834
41.0;0.996
41.5;0.594
42.0;1.194
42.5;0.861
43.0;2.581
43.5;1.509
44.0;1.199
44.5;1.172
45.0;1.3
45.5;0.626
46.0;0.668
46.5;0.799
47.0;0.494
47.5;0.788
48.0;0.633
48.5;0.309
49.0;1.169
49.5;1.211
50.0;1.166
50.5;0.331
51.0;1.027
51.5;1.466
52.0;0.896
52.5;1.056
53.0;1.118
53.5;0.693
54.0;1.321
54.5;0.787
55.0;0.885
55.5;0.941
56.0;0.764
56.5;0.838
57.0;0.623
57.5;0.968
58.0;1.01
58.5;1.179
59.0;0.685
59.5;1.098
60.0;0.92
60.5;0.643
61.0;0.879
61.5;1.134
62.0;0.909
62.5;0.775
63.0;0.79
63.5;1.019
64.0;0.297
64.5;1.381
65.0;1.08
65.5;0.839
66.0;1.107
66.5;0.812
67.0;0.654
67.5;1.5
68.0;0.991
68.5;1.605
69.0;0.718
69.5;1.53
70.0;1.523
70.5;1.349
71.0;0.675
71.5;1.33
72.0;1.865
72.5;0.512
73.0;1.552
73.5;0.086
74.0;0.557
74.5;0.765
75.0;1.376
75.5;1.226
76.0;0.969
76.5;1.192
77.0;0.596
77.5;0.9
78.0;1.643
78.5;1.076
79.0;0.512
79.5;1.22
80.0;0.984
80.5;0.249
81.0;2.011
81.5;0.957
82.0;1.344
82.5;0.748
83.0;1.222
83.5;0.8
84.0;0.424
84.5;1.546
85.0;0.768
85.5;0.744
86.0;1.065
86.5;1.753
87.0;1.064
87.5;1.69
88.0;0.893
88.5;0.851
89.0;1.428
89.5;0.799
90.0;1.595
90.5;0.822
91.0;1.043
91.5;0.961
92.0;1.652
92.5;2.133
93.0;1.896
93.5;1.475
94.0;0.681
94.5;1.431
95.0;1.307
95.5;2.012
96.0;1.161
96.5;0.361
97.0;0.552
97.5;1.865
98.0;1.932
98.5;1.633
99.0;2.548
99.5;1.494
100.0;0.955
100.5;0.682
101.0;1.467
101.5;1.687
102.0;1.639
102.5;1.861
103.0;1.665
103.5;3.166
104.0;2.262
104.5;1.308
105.0;0.602
105.5;0.63
106.0;1.225
106.5;1.115
107.0;2.233
107.5;0.744
108.0;1.508
108.5;2.225
109.0;2.501
109.5;3.095
110.0;2.082
110.5;1.32
111.0;0.402
111.5;1.302
112.0;2.025
112.5;3.376
113.0;3.201
113.5;3.455
114.0;3.648
114.5;3.248
115.0;3.857
115.5;2.834
116.0;2.993
116.5;2.554
117.0;1.714
117.5;2.351
118.0;1.696
118.5;1.833
119.0;1.349
119.5;2.492
120.0;3.677
120.5;3.258
121.0;3.755
121.5;2.439
122.0;2.853
122.5;2.403
123.0;3.647
123.5;3.603
124.0;1.535
124.5;2.718
125.0;0.886
125.5;3.064
126.0;2.688
126.5;2.979
127.0;1.947
127.5;3.779
128.0;4.803
128.5;3.899
129.0;4.505
129.5;4.358
130.0;1.417
130.5;2.638
131.0;3.637
131.5;5.29
132.0;5.125
132.5;4.506
133.0;4.329
133.5;3.807
134.0;5.044
134.5;5.079
135.0;5.507
135.5;3.421
136.0;5.542
136.5;6.079
137.0;7.189
137.5;8.191
138.0;6.711
138.5;5.274
139.0;4.553
139.5;6.754
140.0;9.201
140.5;9.285
141.0;7.205
141.5;4.109
142.0;3.753
142.5;11.792
143.0;17.154
143.5;15.216
144.0;9.492
144.5;16.324
145.0;32.555
145.5;58.78
146.0;97.344
146.5;117.155
147.0;109.568
147.5;78.835
148.0;53.463
148.5;34.682
149.0;11.725
149.5;6.714
150.0;15.496
150.5;18.287
151.0;16.206
151.5;10.942
152.0;7.902
152.5;7.155
153.0;6.638
153.5;7.776
154.0;7.399
154.5;4.454
155.0;2.612
155.5;4.601
156.0;3.847
156.5;4.493
157.0;4.287
157.5;1.589
158.0;0.691
158.5;2.508
159.0;3.183
159.5;2.284
160.0;1.836
160.5;4.071
161.0;1.89
161.5;1.924
162.0;2.513
162.5;2.948
163.0;1.486
163.5;2.237
164.0;2.07
164.5;0.964
165.0;0.872
165.5;1.206
166.0;0.985
166.5;3.086
167.0;4.171
167.5;3.334
168.0;1.686
168.5;1.578
169.0;2.221
169.5;0.703
170.0;1.338
170.5;1.297
171.0;1.925
171.5;1.094
172.0;0.854
172.5;1.154
173.0;1.579
173.5;2.093
174.0;0.705
174.5;1.505
175.0;2.861
175.5;0.603
176.0;1.05
176.5;1.319
177.0;1.63
177.5;1.167
178.0;1.505
178.5;3.313
179.0;1.373
179.5;2.017
180.0;1.911
180.5;1.743
181.0;2.366
181.5;1.78
182.0;2.339
182.5;0.792
183.0;1.153
183.5;1.144
184.0;2.596
184.5;0.169
185.0;1.468
185.5;0.665
186.0;1.414
186.5;2.337
187.0;1.582
187.5;1.905
188.0;3.723
188.5;0.466
189.0;2.503
189.5;2.95
190.0;0.424
190.5;1.19
191.0;0.565
191.5;1.48
192.0;1.954
192.5;2.042
193.0;2.265
193.5;2.185
194.0;4.037
194.5;2.688
195.0;0.681
195.5;1.415
196.0;2.918
196.5;0.522
197.0;2.602
197.5;2.273
198.0;1.429
198.5;2.5
199.0;1.578
199.5;0.327
200.0;2.986
200.5;2.328
201.0;1.856
201.5;2.304
202.0;4.21
202.5;2.189
203.0;3.993
203.5;3.063
204.0;3.113
204.5;1.472
205.0;4.839
205.5;0.739
206.0;1.392
206.5;1.574
207.0;1.614
207.5;2.494
208.0;2.064
208.5;3.532
209.0;3.635
209.5;3.008
210.0;5.685
210.5;2.985
211.0;3.087
211.5;4.87
212.0;3.415
212.5;0.61
213.0;3.838
213.5;6.495
214.0;4.486
214.5;3.284
215.0;4.727
215.5;6.5
216.0;1.879
216.5;7.259
217.0;1.965
217.5;3.481
218.0;3.38
218.5;3.423
219.0;1.605
219.5;5.005
220.0;4.323
220.5;4.201
221.0;3.798
221.5;7.699
222.0;2.033
222.5;7.67
223.0;4.092
223.5;6.153
224.0;5.929
224.5;4.223
225.0;5.499
225.5;6.261
226.0;4.631
226.5;7.067
227.0;6.669
227.5;0.162
228.0;10.489
228.5;7.605
229.0;7.922
229.5;14.434
230.0;1.931
230.5;17.663
231.0;11.752
231.5;12.706
232.0;13.349
232.5;2.786
233.0;11.836
233.5;11.853
234.0;2.655
234.5;12.674
235.0;18.149
235.5;12.845
236.0;19.338
236.5;13.827
237.0;15.404
237.5;25.945
238.0;7.487
238.5;20.982
239.0;17.654
239.5;19.031
240.0;11.747
240.5;7.789
241.0;12.771
241.5;7.598
242.0;10.823
242.5;6.107
243.0;13.352
243.5;3.756
244.0;14.216
244.5;9.958
245.0;13.22
245.5;25.695
246.0;7.017
246.5;30.054
247.0;10.184
247.5;32.373
248.0;12.707
248.5;15.643
249.0;9.576
249.5;13.999
250.0;22.513
250.5;30.08
251.0;47.028
251.5;31.041
252.0;69.634
252.5;27.525
253.0;72.585
253.5;73.475
254.0;44.346
254.5;167.507
255.0;61.808
255.5;168.628
256.0;218.948
256.5;35.843
257.0;210.174
257.5;236.415
258.0;139.228
258.5;354.493
259.0;309.316
259.5;42.256
260.0;414.627
260.5;670.376
261.0;672.498
261.5;550.052
262.0;327.538
262.5;110.665
263.0;43.523
263.5;50.293
264.0;46.689
264.5;34.843
265.0;47.667
265.5;59.967
266.0;61.14
266.5;35.689
267.0;44.432
267.5;19.059
268.0;45.091
268.5;35.846
269.0;64.434
269.5;14.149
270.0;64.305
270.5;47.748
271.0;96.072
271.5;93.36
272.0;202.876
272.5;206.738
273.0;197.81
273.5;171.222
274.0;203.765
274.5;188.013
275.0;178.141
275.5;140.121
276.0;107.499
276.5;98.008
277.0;109.71
277.5;97.113
278.0;90.157
278.5;107.075
279.0;106.18
279.5;95.942
280.0;30.403
280.5;76.137
281.0;32.607
281.5;33.744
282.0;14.812
282.5;33.432
283.0;84.6
283.5;103.344
284.0;60.262
284.5;39.057
285.0;45.326
285.5;21.102
286.0;29.865
286.5;66.26
287.0;87.309
287.5;112.543
288.0;178.562
288.5;153.069
289.0;39.477
289.5;43.899
290.0;57.217
290.5;86.995
291.0;405.738
291.5;666.862
292.0;555.568
292.5;638.204
293.0;881.507
293.5;702.098
294.0;380.009
294.5;644.879
295.0;469.604
295.5;350.815
296.0;333.842
296.5;298.819
297.0;399.889
297.5;178.698
298.0;96.061
298.5;83.788
299.0;122.884
299.5;209.243
300.0;117.302
300.5;55.17
301.0;55.366
