Frequence;Amplitude
0.0;0.639
0.5;0.953
1.0;1.055
1.5;0.858
2.0;0.699
2.5;0.986
3.0;0.948
3.5;0.761
4.0;0.763
4.5;0.709
5.0;0.749
5.5;0.755
6.0;1.062
6.5;0.977
7.0;0.74
7.5;0.931
8.0;0.765
8.5;0.875
9.0;0.91
9.5;0.852
10.0;0.833
10.5;0.976
11.0;0.921
11.5;0.806
12.0;0.669
12.5;0.899
13.0;0.865
13.5;0.807
14.0;0.897
14.5;0.989
15.0;0.67
15.5;0.754
16.0;0.799
16.5;0.964
17.0;0.994
17.5;0.817
18.0;0.685
18.5;0.839
19.0;0.847
19.5;0.912
20.0;0.862
20.5;0.877
21.0;0.796
21.5;0.851
22.0;0.942
22.5;0.71
23.0;0.776
23.5;0.911
24.0;1.0
24.5;0.949
25.0;0.969
25.5;0.773
26.0;0.81
26.5;0.62
27.0;0.948
27.5;0.97
28.0;0.854
28.5;0.927
29.0;0.97
29.5;0.843
30.0;0.761
30.5;0.873
31.0;0.875
31.5;0.833
32.0;0.968
32.5;1.055
33.0;0.905
33.5;0.891
34.0;0.874
34.5;0.956
35.0;0.99
35.5;0.835
36.0;0.834
36.5;0.891
37.0;0.738
37.5;0.795
38.0;0.904
38.5;0.784
39.0;0.914
39.5;0.839
40.0;0.884
40.5;0.845
41.0;0.782
41.5;0.879
42.0;0.913
42.5;0.83
43.0;0.975
43.5;0.94
44.0;0.889
44.5;0.896
45.0;0.896
45.5;0.885
46.0;0.824
46.5;0.911
47.0;0.941
47.5;0.91
48.0;1.047
48.5;0.928
49.0;0.844
49.5;0.666
50.0;0.925
50.5;1.053
51.0;0.969
51.5;0.861
52.0;0.901
52.5;0.833
53.0;0.981
53.5;0.902
54.0;0.755
54.5;0.899
55.0;0.999
55.5;1.019
56.0;0.97
56.5;0.84
57.0;0.907
57.5;0.89
58.0;0.948
58.5;0.917
59.0;0.965
59.5;1.117
60.0;1.087
60.5;0.943
61.0;0.892
61.5;0.951
62.0;1.024
62.5;1.006
63.0;1.122
63.5;0.903
64.0;0.897
64.5;0.99
65.0;0.875
65.5;0.933
66.0;1.087
66.5;1.094
67.0;0.992
67.5;0.877
68.0;0.868
68.5;1.077
69.0;1.011
69.5;0.953
70.0;1.052
70.5;1.001
71.0;0.996
71.5;0.938
72.0;0.785
72.5;1.027
73.0;1.182
73.5;1.106
74.0;0.902
74.5;0.684
75.0;1.016
75.5;1.289
76.0;1.063
76.5;1.005
77.0;0.878
77.5;1.003
78.0;1.077
78.5;0.992
79.0;1.131
79.5;1.139
80.0;0.963
80.5;0.885
81.0;0.974
81.5;1.1
82.0;1.057
82.5;1.006
83.0;0.975
83.5;1.172
84.0;1.12
84.5;0.861
85.0;1.097
85.5;0.926
86.0;1.125
86.5;1.216
87.0;0.92
87.5;0.954
88.0;1.022
88.5;1.259
89.0;1.063
89.5;0.963
90.0;1.077
90.5;1.058
91.0;1.054
91.5;1.243
92.0;1.271
92.5;0.992
93.0;1.001
93.5;1.069
94.0;1.01
94.5;1.278
95.0;1.186
95.5;0.967
96.0;1.191
96.5;1.142
97.0;1.042
97.5;0.885
98.0;1.138
98.5;1.241
99.0;1.075
99.5;1.12
100.0;1.095
100.5;1.028
101.0;1.186
101.5;1.315
102.0;1.341
102.5;1.127
103.0;0.974
103.5;1.136
104.0;1.364
104.5;1.413
105.0;1.137
105.5;0.94
106.0;1.202
106.5;1.222
107.0;0.939
107.5;1.261
108.0;1.3
108.5;1.3
109.0;1.137
109.5;1.032
110.0;0.987
110.5;1.345
111.0;1.491
111.5;1.085
112.0;1.145
112.5;1.421
113.0;1.442
113.5;1.012
114.0;1.004
114.5;1.325
115.0;1.303
115.5;1.255
116.0;1.237
116.5;1.12
117.0;1.219
117.5;1.201
118.0;1.127
118.5;0.999
119.0;1.404
119.5;1.737
120.0;1.109
120.5;1.009
121.0;1.077
121.5;1.305
122.0;1.79
122.5;1.57
123.0;1.187
123.5;0.983
124.0;1.031
124.5;1.437
125.0;1.468
125.5;1.277
126.0;1.009
126.5;1.02
127.0;1.587
127.5;1.518
128.0;1.712
128.5;1.127
129.0;1.298
129.5;1.367
130.0;1.877
130.5;1.472
131.0;1.016
131.5;0.983
132.0;1.986
132.5;1.603
133.0;1.337
133.5;0.793
134.0;1.297
134.5;1.486
135.0;1.709
135.5;1.519
136.0;1.269
136.5;1.183
137.0;1.641
137.5;1.68
138.0;1.517
138.5;1.401
139.0;1.05
139.5;1.838
140.0;2.063
140.5;1.914
141.0;1.017
141.5;0.939
142.0;1.135
142.5;1.951
143.0;1.724
143.5;1.733
144.0;1.317
144.5;1.562
145.0;1.498
145.5;1.828
146.0;1.41
146.5;1.762
147.0;1.643
147.5;1.277
148.0;2.083
148.5;1.231
149.0;0.855
149.5;1.097
150.0;1.995
150.5;1.608
151.0;1.016
151.5;1.36
152.0;1.983
152.5;1.831
153.0;1.388
153.5;0.962
154.0;1.75
154.5;2.242
155.0;2.479
155.5;1.635
156.0;0.98
156.5;1.132
157.0;1.342
157.5;1.865
158.0;1.974
158.5;1.839
159.0;1.654
159.5;1.452
160.0;1.592
160.5;1.656
161.0;1.844
161.5;2.288
162.0;1.844
162.5;1.587
163.0;1.485
163.5;1.269
164.0;1.079
164.5;2.028
165.0;1.646
165.5;1.512
166.0;1.463
166.5;1.648
167.0;1.575
167.5;2.37
168.0;2.199
168.5;1.593
169.0;1.601
169.5;2.053
170.0;1.734
170.5;2.067
171.0;2.638
171.5;2.046
172.0;1.509
172.5;1.81
173.0;1.596
173.5;1.384
174.0;1.781
174.5;2.311
175.0;1.996
175.5;2.047
176.0;2.23
176.5;1.627
177.0;1.561
177.5;2.373
178.0;2.384
178.5;1.717
179.0;1.662
179.5;1.912
180.0;1.811
180.5;1.573
181.0;2.066
181.5;1.592
182.0;2.405
182.5;2.131
183.0;2.201
183.5;2.388
184.0;1.672
184.5;1.581
185.0;2.192
185.5;2.78
186.0;2.129
186.5;2.287
187.0;1.608
187.5;1.929
188.0;2.504
188.5;1.792
189.0;1.728
189.5;2.585
190.0;2.756
190.5;2.637
191.0;2.709
191.5;1.019
192.0;1.661
192.5;2.378
193.0;2.352
193.5;1.751
194.0;1.048
194.5;2.125
195.0;1.884
195.5;2.82
196.0;1.962
196.5;1.733
197.0;2.497
197.5;2.384
198.0;2.75
198.5;2.178
199.0;2.471
199.5;2.735
200.0;2.308
200.5;2.053
201.0;1.359
201.5;2.654
202.0;2.521
202.5;2.332
203.0;1.721
203.5;2.46
204.0;2.883
204.5;3.034
205.0;2.497
205.5;2.025
206.0;2.517
206.5;3.439
207.0;3.625
207.5;1.901
208.0;2.012
208.5;2.982
209.0;2.846
209.5;2.347
210.0;1.305
210.5;2.654
211.0;2.993
211.5;3.111
212.0;1.808
212.5;3.654
213.0;3.542
213.5;3.906
214.0;3.873
214.5;2.173
215.0;2.5
215.5;2.409
216.0;3.532
216.5;2.542
217.0;2.76
217.5;2.253
218.0;4.207
218.5;4.077
219.0;4.043
219.5;2.946
220.0;2.491
220.5;4.407
221.0;4.07
221.5;3.794
222.0;2.059
222.5;3.177
223.0;5.536
223.5;5.913
224.0;4.582
224.5;3.822
225.0;3.66
225.5;4.264
226.0;4.595
226.5;4.357
227.0;2.457
227.5;3.549
228.0;8.23
228.5;4.896
229.0;1.073
229.5;0.906
230.0;5.012
230.5;2.96
231.0;2.346
231.5;4.109
232.0;2.179
232.5;5.263
233.0;9.22
233.5;6.313
234.0;3.285
234.5;4.674
235.0;6.848
235.5;5.343
236.0;4.993
236.5;4.745
237.0;6.447
237.5;6.633
238.0;10.547
238.5;10.894
239.0;6.152
239.5;2.123
240.0;6.297
240.5;9.618
241.0;5.558
241.5;3.654
242.0;8.355
242.5;9.713
243.0;6.855
243.5;5.51
244.0;7.993
244.5;8.018
245.0;5.536
245.5;5.475
246.0;7.714
246.5;8.517
247.0;9.547
247.5;12.062
248.0;12.707
248.5;12.094
249.0;10.865
249.5;13.783
250.0;14.346
250.5;9.632
251.0;9.165
251.5;12.815
252.0;14.887
252.5;12.821
253.0;11.805
253.5;16.858
254.0;18.62
254.5;18.295
255.0;18.225
255.5;20.009
256.0;20.261
256.5;20.994
257.0;21.001
257.5;24.105
258.0;26.971
258.5;37.058
259.0;37.445
259.5;28.323
260.0;20.228
260.5;17.526
261.0;21.81
261.5;16.082
262.0;7.372
262.5;4.12
263.0;12.423
263.5;16.265
264.0;15.375
264.5;19.025
265.0;18.321
265.5;9.692
266.0;8.75
266.5;10.332
267.0;15.093
267.5;21.415
268.0;24.151
268.5;22.693
269.0;25.586
269.5;27.588
270.0;26.614
270.5;27.292
271.0;28.26
271.5;27.922
272.0;25.205
272.5;26.809
273.0;25.258
273.5;25.09
274.0;30.804
274.5;34.534
275.0;33.899
275.5;31.689
276.0;33.494
276.5;30.477
277.0;28.034
277.5;24.47
278.0;18.174
278.5;16.351
279.0;25.851
279.5;29.514
280.0;30.819
280.5;35.92
281.0;47.198
281.5;50.203
282.0;47.39
282.5;46.982
283.0;40.847
283.5;38.625
284.0;39.725
284.5;34.786
285.0;35.819
285.5;36.713
286.0;37.832
286.5;32.71
287.0;30.129
287.5;39.461
288.0;44.071
288.5;47.566
289.0;53.342
289.5;54.06
290.0;68.147
290.5;90.732
291.0;97.083
291.5;96.399
292.0;93.983
292.5;78.892
293.0;50.729
293.5;54.321
294.0;99.399
294.5;152.674
295.0;187.83
295.5;189.58
296.0;177.617
296.5;159.214
297.0;130.312
297.5;63.692
298.0;13.062
298.5;47.44
299.0;62.702
299.5;57.744
300.0;55.624
300.5;60.662
301.0;44.322
301.5;22.239
302.0;30.269
302.5;37.249
303.0;39.367
303.5;27.396
304.0;10.717
304.5;7.084
305.0;44.913
305.5;73.253
306.0;16.619
306.5;46.565
307.0;6.7
307.5;40.169
308.0;70.69
308.5;187.134
309.0;197.447
309.5;231.529
310.0;254.957
310.5;360.635
311.0;208.678
311.5;332.603
312.0;250.653
312.5;237.5
313.0;355.946
313.5;149.595
314.0;312.341
314.5;276.044
315.0;268.532
315.5;203.356
316.0;319.394
316.5;134.494
317.0;233.865
317.5;106.521
318.0;91.029
318.5;21.926
319.0;39.166
319.5;81.41
320.0;38.113
320.5;102.5
321.0;138.208
321.5;67.321
322.0;57.06
322.5;44.969
323.0;35.922
323.5;49.721
324.0;50.513
324.5;91.538
325.0;95.642
325.5;54.426
326.0;149.752
326.5;81.303
327.0;207.974
327.5;128.211
328.0;189.76
328.5;272.896
329.0;111.865
329.5;330.101
330.0;105.418
330.5;370.763
331.0;298.6
331.5;340.439
332.0;395.804
332.5;136.421
333.0;305.921
333.5;10.449
