Frequence;Amplitude
0.0;2.985
0.5;7.109
1.0;6.991
1.5;5.708
2.0;9.517
2.5;3.759
3.0;7.429
3.5;8.26
4.0;9.434
4.5;10.063
5.0;7.382
5.5;9.069
6.0;6.796
6.5;8.983
7.0;9.494
7.5;7.008
8.0;6.58
8.5;7.191
9.0;6.82
9.5;8.105
10.0;6.753
10.5;6.328
11.0;7.956
11.5;7.687
12.0;10.026
12.5;9.586
13.0;7.263
13.5;8.252
14.0;9.902
14.5;9.586
15.0;8.809
15.5;9.186
16.0;8.682
16.5;7.76
17.0;6.086
17.5;7.383
18.0;8.513
18.5;7.658
19.0;10.646
19.5;5.263
20.0;5.41
20.5;7.785
21.0;7.318
21.5;8.767
22.0;6.148
22.5;6.888
23.0;7.249
23.5;7.095
24.0;6.189
24.5;6.761
25.0;6.671
25.5;5.793
26.0;8.16
26.5;8.654
27.0;6.074
27.5;10.399
28.0;7.897
28.5;9.174
29.0;8.253
29.5;8.592
30.0;4.806
30.5;8.743
31.0;7.144
31.5;7.083
32.0;7.77
32.5;8.577
33.0;8.516
33.5;7.635
34.0;8.128
34.5;6.679
35.0;9.07
35.5;8.156
36.0;8.004
36.5;7.847
37.0;7.842
37.5;11.292
38.0;11.305
38.5;10.71
39.0;11.163
39.5;9.96
40.0;12.468
40.5;12.112
41.0;13.64
41.5;9.066
42.0;11.359
42.5;11.329
43.0;11.15
43.5;9.345
44.0;12.297
44.5;4.106
45.0;6.102
45.5;11.367
46.0;12.416
46.5;12.062
47.0;10.839
47.5;5.833
48.0;6.63
48.5;14.74
49.0;21.588
49.5;13.092
50.0;15.3
50.5;22.125
51.0;19.696
51.5;41.641
52.0;29.286
52.5;14.77
53.0;29.674
53.5;42.896
54.0;26.896
54.5;57.2
55.0;20.831
55.5;51.68
56.0;73.503
56.5;41.769
57.0;60.208
57.5;97.891
58.0;109.536
58.5;233.828
59.0;272.774
59.5;231.221
60.0;73.908
60.5;445.291
61.0;130.599
61.5;141.5
62.0;161.824
62.5;173.379
63.0;198.897
63.5;99.964
64.0;91.683
64.5;155.324
65.0;118.87
65.5;83.113
66.0;61.111
66.5;194.519
67.0;222.26
67.5;180.767
68.0;85.049
68.5;15.985
69.0;72.264
69.5;77.816
70.0;34.036
70.5;15.886
71.0;40.214
