Frequence;Amplitude
0.0;3.182
0.5;3.465
1.0;3.034
1.5;2.436
2.0;2.444
2.5;4.677
3.0;1.789
3.5;2.817
4.0;2.699
4.5;3.754
5.0;3.177
5.5;2.603
6.0;2.844
6.5;2.659
7.0;2.851
7.5;2.675
8.0;5.912
8.5;2.508
9.0;3.097
9.5;2.521
10.0;4.968
10.5;2.671
11.0;1.506
11.5;1.149
12.0;0.444
12.5;2.78
13.0;2.03
13.5;1.02
14.0;5.625
14.5;0.581
15.0;0.175
15.5;0.384
16.0;6.133
16.5;2.005
17.0;0.906
17.5;1.244
18.0;0.804
18.5;0.589
19.0;0.936
19.5;0.822
20.0;0.591
20.5;3.26
21.0;3.028
21.5;3.848
22.0;4.392
22.5;4.081
23.0;9.992
23.5;23.515
24.0;9.33
24.5;5.696
25.0;2.157
25.5;4.158
26.0;1.409
26.5;2.96
27.0;0.55
27.5;3.125
28.0;2.093
28.5;2.765
29.0;1.17
29.5;2.933
30.0;1.936
30.5;0.586
31.0;0.405
31.5;1.411
32.0;1.87
32.5;1.247
33.0;1.753
33.5;2.513
34.0;2.931
34.5;3.049
35.0;1.613
35.5;1.796
36.0;2.319
36.5;0.617
37.0;0.155
37.5;1.399
38.0;1.333
38.5;1.551
39.0;0.335
39.5;0.352
40.0;2.113
40.5;1.122
41.0;1.301
41.5;1.069
42.0;0.614
42.5;3.24
43.0;2.653
43.5;1.448
44.0;2.666
44.5;1.559
45.0;3.695
45.5;1.552
46.0;2.936
46.5;3.073
47.0;1.165
47.5;2.214
48.0;2.776
48.5;1.158
49.0;1.832
49.5;2.209
50.0;1.137
50.5;1.266
51.0;1.244
51.5;3.007
52.0;0.417
52.5;1.107
53.0;2.352
53.5;1.874
54.0;1.27
54.5;2.434
55.0;0.983
55.5;1.444
56.0;2.064
56.5;1.592
57.0;1.907
57.5;2.237
58.0;1.673
58.5;3.483
59.0;1.188
59.5;2.012
60.0;1.959
60.5;0.752
61.0;1.982
61.5;1.616
62.0;2.613
62.5;2.062
63.0;1.969
63.5;1.22
64.0;2.005
64.5;2.59
65.0;3.875
65.5;1.266
66.0;1.322
66.5;0.609
67.0;2.592
67.5;1.322
68.0;2.87
68.5;0.818
69.0;2.285
69.5;1.461
70.0;1.905
70.5;1.963
71.0;2.734
71.5;1.885
72.0;1.922
72.5;1.429
73.0;3.032
73.5;1.579
74.0;1.211
74.5;2.766
75.0;1.905
75.5;3.018
76.0;1.982
76.5;2.723
77.0;2.679
77.5;3.01
78.0;1.339
78.5;1.207
79.0;1.224
79.5;2.008
80.0;2.916
80.5;1.786
81.0;3.383
81.5;2.902
82.0;1.354
82.5;0.886
83.0;1.36
83.5;1.862
84.0;2.552
84.5;3.511
85.0;2.674
85.5;2.229
86.0;1.304
86.5;2.341
87.0;1.427
87.5;2.119
88.0;2.916
88.5;2.302
89.0;2.993
89.5;2.229
90.0;1.806
90.5;0.197
91.0;1.856
91.5;1.978
92.0;3.381
92.5;2.231
93.0;2.716
93.5;3.136
94.0;1.593
94.5;1.147
95.0;2.245
95.5;1.812
96.0;2.274
96.5;4.598
97.0;3.358
97.5;2.014
98.0;0.644
98.5;3.336
99.0;4.861
99.5;3.728
100.0;3.078
100.5;5.469
101.0;4.953
101.5;3.494
102.0;1.519
102.5;1.678
103.0;4.435
103.5;6.106
104.0;4.883
104.5;3.794
105.0;3.852
105.5;4.271
106.0;2.087
106.5;5.559
107.0;8.812
107.5;7.123
108.0;3.364
108.5;1.593
109.0;4.195
109.5;5.163
110.0;3.936
110.5;2.921
111.0;5.015
111.5;9.289
112.0;7.146
112.5;5.751
113.0;1.988
113.5;4.504
114.0;7.406
114.5;5.257
115.0;3.271
115.5;3.89
116.0;8.589
116.5;6.182
117.0;0.91
117.5;5.687
118.0;7.21
118.5;9.622
119.0;6.354
119.5;5.825
120.0;12.98
120.5;8.869
121.0;5.061
121.5;1.976
122.0;1.785
122.5;5.583
123.0;8.545
123.5;4.273
124.0;8.025
124.5;24.69
125.0;22.874
125.5;10.591
126.0;22.267
126.5;19.647
127.0;2.366
127.5;14.278
128.0;5.038
128.5;5.975
129.0;20.896
129.5;33.118
130.0;43.479
130.5;62.991
131.0;50.175
131.5;59.584
132.0;71.068
132.5;57.694
133.0;72.652
133.5;60.313
134.0;48.819
134.5;65.95
135.0;41.444
135.5;39.882
136.0;36.346
136.5;15.873
137.0;16.094
137.5;6.395
138.0;3.045
138.5;5.948
139.0;13.313
139.5;3.96
140.0;8.485
140.5;18.599
141.0;4.434
141.5;16.074
142.0;17.29
142.5;20.637
143.0;37.843
143.5;20.565
144.0;13.987
144.5;16.405
145.0;34.371
145.5;24.484
146.0;12.783
146.5;46.027
147.0;105.255
147.5;81.85
148.0;35.343
148.5;10.659
149.0;19.176
149.5;21.95
150.0;15.261
150.5;2.545
151.0;12.74
151.5;30.467
152.0;11.188
152.5;25.797
153.0;24.21
153.5;33.357
154.0;15.428
154.5;14.718
155.0;16.088
155.5;12.998
156.0;14.012
156.5;3.009
157.0;16.762
157.5;22.31
158.0;16.315
158.5;21.242
159.0;26.239
159.5;19.873
160.0;5.564
160.5;12.689
161.0;10.186
161.5;10.477
162.0;18.962
162.5;18.756
163.0;28.074
163.5;20.274
164.0;10.461
164.5;10.451
165.0;9.233
165.5;13.275
166.0;23.619
166.5;25.307
167.0;29.596
167.5;27.057
168.0;15.083
168.5;20.789
169.0;23.438
169.5;30.187
170.0;25.953
170.5;16.657
171.0;22.836
171.5;29.616
172.0;33.014
172.5;31.123
173.0;30.116
173.5;41.87
174.0;42.215
174.5;53.439
175.0;65.768
175.5;70.812
176.0;59.571
176.5;47.979
177.0;45.499
177.5;38.329
178.0;25.609
