Frequence;Amplitude
0.0;1.645
0.5;3.441
1.0;3.657
1.5;2.581
2.0;5.341
2.5;2.367
3.0;3.881
3.5;2.138
4.0;2.402
4.5;1.375
5.0;3.516
5.5;2.588
6.0;2.312
6.5;2.893
7.0;2.087
7.5;2.245
8.0;2.542
8.5;3.453
9.0;2.933
9.5;4.469
10.0;1.986
10.5;2.572
11.0;3.251
11.5;0.696
12.0;3.317
12.5;1.799
13.0;1.989
13.5;2.152
14.0;1.541
14.5;1.548
15.0;2.633
15.5;2.29
16.0;1.996
16.5;0.773
17.0;2.477
17.5;3.103
18.0;3.246
18.5;3.639
19.0;2.374
19.5;2.694
20.0;1.938
20.5;1.063
21.0;2.426
21.5;3.892
22.0;1.762
22.5;1.486
23.0;4.15
23.5;1.647
24.0;2.722
24.5;3.714
25.0;1.669
25.5;1.909
26.0;4.557
26.5;1.514
27.0;5.578
27.5;2.709
28.0;2.913
28.5;7.35
29.0;5.357
29.5;5.681
30.0;3.537
30.5;4.497
31.0;5.314
31.5;0.846
32.0;3.811
32.5;6.485
33.0;4.829
33.5;6.478
34.0;2.292
34.5;2.302
35.0;5.371
35.5;5.303
36.0;7.872
36.5;11.294
37.0;10.931
37.5;7.497
38.0;4.155
38.5;1.875
39.0;6.996
39.5;9.326
40.0;9.277
40.5;4.863
41.0;11.734
41.5;5.723
42.0;4.534
42.5;3.244
43.0;1.225
43.5;5.213
44.0;3.185
44.5;4.67
45.0;5.645
45.5;6.396
46.0;7.714
46.5;4.399
47.0;6.049
47.5;11.156
48.0;9.759
48.5;8.153
49.0;5.621
49.5;5.014
50.0;9.546
50.5;19.842
51.0;6.835
51.5;10.747
52.0;3.259
52.5;15.057
53.0;17.361
53.5;20.716
54.0;13.32
54.5;10.43
55.0;22.723
55.5;15.693
56.0;11.611
56.5;34.772
57.0;19.231
57.5;1.218
58.0;17.11
58.5;36.218
59.0;12.71
59.5;5.137
60.0;16.111
60.5;30.48
61.0;61.98
61.5;14.726
62.0;22.729
62.5;4.499
63.0;46.56
63.5;29.334
64.0;33.061
64.5;61.787
65.0;34.288
65.5;24.444
66.0;37.774
66.5;46.22
67.0;28.091
67.5;27.713
68.0;37.485
68.5;33.262
69.0;57.805
69.5;90.398
70.0;54.695
70.5;58.141
71.0;37.357
71.5;98.707
72.0;145.419
72.5;172.041
73.0;224.872
73.5;210.25
74.0;106.665
74.5;163.032
75.0;129.618
75.5;89.486
76.0;66.902
76.5;60.685
77.0;72.272
77.5;20.152
78.0;49.379
78.5;46.138
79.0;28.021
79.5;18.129
80.0;11.946
80.5;17.705
81.0;38.408
81.5;18.695
82.0;35.771
82.5;24.042
83.0;43.393
83.5;26.29
84.0;23.65
84.5;29.029
85.0;26.452
85.5;63.058
86.0;8.404
86.5;45.997
87.0;3.8
87.5;14.657
88.0;14.402
88.5;18.078
89.0;16.525
89.5;58.658
90.0;17.749
90.5;30.635
91.0;46.776
91.5;25.084
92.0;14.003
92.5;15.41
93.0;26.043
93.5;10.759
94.0;59.476
94.5;22.903
95.0;42.812
95.5;49.388
96.0;24.303
96.5;67.695
97.0;33.47
97.5;9.085
98.0;35.072
98.5;16.1
99.0;12.49
99.5;73.787
100.0;59.71
100.5;40.161
101.0;13.077
101.5;62.367
102.0;47.431
102.5;34.752
103.0;30.803
103.5;32.58
104.0;11.605
104.5;9.826
105.0;49.386
105.5;10.249
106.0;16.703
106.5;3.812
107.0;7.818
107.5;22.675
108.0;16.907
108.5;23.244
109.0;43.124
109.5;85.642
110.0;74.293
110.5;66.402
111.0;77.939
111.5;52.352
112.0;11.335
112.5;12.049
113.0;18.881
113.5;12.492
114.0;18.643
114.5;18.339
115.0;20.798
115.5;12.264
116.0;4.552
116.5;10.452
117.0;6.597
117.5;18.13
118.0;9.473
118.5;4.588
119.0;11.274
119.5;16.571
120.0;9.683
120.5;12.354
121.0;2.56
121.5;5.16
122.0;8.344
122.5;11.419
123.0;7.011
123.5;5.615
124.0;16.752
124.5;18.612
125.0;17.285
125.5;6.654
126.0;6.826
126.5;10.031
127.0;13.232
127.5;19.13
128.0;15.178
128.5;16.266
129.0;7.767
129.5;2.054
130.0;23.559
130.5;36.235
131.0;22.591
131.5;23.172
132.0;4.266
132.5;5.277
133.0;21.299
133.5;31.359
134.0;44.918
134.5;20.023
135.0;30.834
135.5;6.246
136.0;20.963
136.5;20.487
137.0;9.539
137.5;25.418
138.0;50.783
138.5;15.428
139.0;4.915
139.5;16.897
140.0;32.285
140.5;25.524
141.0;29.302
141.5;13.552
142.0;10.197
142.5;9.202
143.0;37.02
143.5;42.635
144.0;14.754
144.5;89.438
145.0;76.678
145.5;106.166
146.0;175.049
146.5;312.491
147.0;633.892
147.5;183.68
148.0;105.601
148.5;68.523
149.0;43.778
149.5;44.843
150.0;42.607
150.5;15.828
151.0;33.925
151.5;8.115
152.0;34.78
152.5;25.4
153.0;19.684
153.5;13.554
154.0;18.358
154.5;28.435
155.0;22.751
155.5;16.41
156.0;33.774
156.5;32.016
157.0;10.151
157.5;1.014
158.0;21.16
158.5;3.045
159.0;29.765
159.5;18.488
160.0;0.435
160.5;18.131
161.0;3.594
161.5;21.196
162.0;30.119
162.5;11.598
163.0;10.669
163.5;9.779
164.0;6.815
164.5;67.951
165.0;56.04
165.5;74.763
166.0;45.969
166.5;45.452
167.0;22.213
167.5;24.251
168.0;13.387
168.5;38.868
169.0;16.647
169.5;19.705
170.0;24.843
170.5;24.655
171.0;18.096
171.5;13.91
172.0;47.328
172.5;42.316
173.0;46.593
173.5;54.068
174.0;18.571
174.5;354.737
175.0;346.779
175.5;129.456
176.0;57.873
176.5;27.714
177.0;89.653
177.5;65.465
178.0;45.097
178.5;35.843
179.0;20.596
179.5;30.67
180.0;20.826
180.5;23.925
181.0;26.072
181.5;29.703
182.0;27.98
182.5;32.674
183.0;32.082
183.5;44.645
184.0;9.474
184.5;17.28
185.0;20.917
185.5;24.753
186.0;18.532
186.5;11.672
187.0;19.574
187.5;23.467
188.0;35.665
188.5;7.521
189.0;19.419
189.5;15.432
190.0;18.066
190.5;23.445
191.0;13.947
191.5;21.904
192.0;9.703
192.5;19.014
193.0;4.862
193.5;14.645
194.0;16.556
194.5;14.076
195.0;15.356
195.5;11.491
196.0;17.616
196.5;6.238
197.0;12.844
197.5;8.504
198.0;8.043
198.5;18.788
199.0;21.031
199.5;7.626
200.0;5.814
200.5;8.26
201.0;6.993
201.5;8.731
202.0;8.285
202.5;11.018
203.0;3.089
203.5;7.405
204.0;16.913
204.5;21.377
205.0;11.91
205.5;8.921
206.0;26.708
206.5;20.913
207.0;24.286
207.5;29.839
208.0;26.825
208.5;28.799
209.0;20.73
209.5;20.853
210.0;26.165
210.5;40.358
211.0;15.792
211.5;26.184
212.0;3.006
212.5;23.172
213.0;22.169
213.5;47.366
214.0;49.897
214.5;41.439
215.0;53.582
215.5;25.982
216.0;39.42
216.5;28.415
217.0;71.799
217.5;78.742
218.0;149.413
218.5;72.391
219.0;135.408
219.5;278.243
220.0;175.501
220.5;304.619
221.0;166.929
221.5;90.236
222.0;103.276
222.5;64.705
223.0;56.267
223.5;28.8
224.0;16.928
224.5;19.296
225.0;27.038
225.5;26.402
226.0;27.044
226.5;20.645
227.0;15.709
227.5;12.438
228.0;0.812
228.5;19.595
229.0;7.72
229.5;17.06
230.0;9.36
230.5;9.782
231.0;22.704
231.5;12.064
232.0;14.888
232.5;25.868
233.0;13.928
233.5;21.787
234.0;13.294
234.5;21.203
235.0;20.469
235.5;38.658
236.0;23.322
236.5;18.508
237.0;19.063
237.5;17.823
238.0;15.371
238.5;16.556
239.0;22.973
239.5;26.11
240.0;38.076
240.5;21.087
241.0;16.637
241.5;12.031
242.0;13.047
242.5;22.854
243.0;22.833
243.5;29.252
244.0;17.078
244.5;27.112
245.0;23.679
245.5;31.36
246.0;30.912
246.5;30.54
247.0;19.067
247.5;16.435
248.0;7.731
248.5;10.279
249.0;21.84
249.5;36.285
250.0;43.163
250.5;29.458
251.0;17.095
251.5;4.67
252.0;13.183
252.5;20.717
253.0;28.532
253.5;15.625
254.0;24.136
254.5;19.709
255.0;4.251
255.5;29.149
256.0;29.392
256.5;31.755
257.0;16.496
257.5;10.083
258.0;30.973
258.5;23.412
259.0;28.443
259.5;21.343
260.0;31.569
260.5;27.935
261.0;24.122
261.5;8.676
262.0;29.553
262.5;41.929
263.0;39.695
263.5;21.614
264.0;11.684
264.5;29.22
265.0;25.85
265.5;32.398
266.0;39.643
266.5;53.229
267.0;15.521
267.5;1.091
268.0;43.128
268.5;46.927
269.0;85.32
269.5;69.995
270.0;29.327
270.5;3.853
271.0;40.3
271.5;70.171
272.0;115.898
272.5;139.163
273.0;135.344
273.5;147.287
274.0;148.379
274.5;226.872
275.0;205.921
275.5;395.478
276.0;461.873
276.5;568.303
277.0;595.515
277.5;638.615
278.0;594.749
278.5;551.738
279.0;460.535
279.5;428.251
280.0;233.987
280.5;209.654
281.0;117.206
281.5;141.074
282.0;168.12
282.5;185.622
283.0;129.813
283.5;107.23
284.0;122.418
284.5;55.828
285.0;108.481
285.5;27.592
286.0;104.661
286.5;65.721
287.0;169.903
287.5;87.461
288.0;27.226
288.5;61.119
289.0;37.711
289.5;208.376
290.0;101.267
290.5;93.394
291.0;248.12
291.5;29.359
292.0;272.794
292.5;505.821
293.0;494.532
293.5;305.2
294.0;321.013
294.5;471.553
295.0;387.694
295.5;628.108
296.0;224.396
296.5;205.711
297.0;237.698
297.5;155.524
298.0;92.256
298.5;187.911
299.0;77.15
299.5;94.15
300.0;6.604
300.5;41.956
301.0;154.554
301.5;47.103
302.0;78.118
302.5;76.945
303.0;65.492
303.5;73.987
304.0;76.21
304.5;30.25
305.0;78.069
305.5;52.629
306.0;21.449
306.5;6.974
307.0;44.894
307.5;119.685
308.0;69.976
308.5;38.025
309.0;36.998
309.5;11.817
310.0;57.099
310.5;89.177
311.0;129.046
311.5;63.112
312.0;33.593
312.5;33.996
313.0;31.373
313.5;36.586
314.0;82.611
314.5;39.39
315.0;59.666
315.5;4.774
316.0;14.308
316.5;25.323
317.0;49.856
317.5;43.609
318.0;23.868
318.5;73.608
319.0;26.988
319.5;47.978
320.0;49.674
320.5;62.8
321.0;55.027
321.5;83.066
322.0;43.394
322.5;12.048
323.0;43.247
323.5;40.062
324.0;67.215
324.5;68.419
325.0;80.988
325.5;44.034
326.0;72.509
326.5;66.524
327.0;85.264
327.5;130.464
328.0;164.267
328.5;190.234
329.0;201.006
329.5;213.311
330.0;264.014
330.5;191.631
331.0;173.436
331.5;165.802
332.0;120.183
332.5;48.686
333.0;19.091
333.5;16.911
334.0;57.228
334.5;79.211
335.0;62.224
335.5;50.531
336.0;54.012
336.5;27.092
337.0;67.473
337.5;33.895
338.0;52.234
338.5;57.196
339.0;54.141
339.5;26.553
340.0;15.009
340.5;79.923
341.0;83.841
341.5;75.322
342.0;26.944
342.5;61.254
343.0;42.486
343.5;109.228
344.0;23.683
344.5;29.914
345.0;92.884
345.5;152.884
346.0;21.176
346.5;94.386
347.0;180.545
347.5;74.861
348.0;527.838
348.5;71.884
349.0;609.881
349.5;1330.04
350.0;471.732
350.5;232.079
351.0;100.385
351.5;216.67
352.0;198.932
352.5;101.011
353.0;88.845
353.5;18.629
354.0;51.615
354.5;126.04
355.0;59.092
355.5;70.685
356.0;49.938
356.5;41.151
357.0;42.442
357.5;21.928
358.0;45.417
358.5;37.878
359.0;33.498
359.5;43.47
360.0;28.249
360.5;19.663
361.0;32.182
361.5;30.539
362.0;32.405
362.5;41.749
363.0;32.328
363.5;33.948
364.0;13.29
364.5;18.797
365.0;19.585
365.5;11.574
366.0;49.999
366.5;81.219
367.0;67.915
367.5;89.819
368.0;47.828
368.5;42.564
369.0;32.458
369.5;25.83
370.0;26.083
370.5;19.2
371.0;15.423
371.5;0.931
372.0;18.757
372.5;5.76
373.0;7.946
373.5;12.358
374.0;15.095
374.5;9.817
375.0;4.979
375.5;7.185
376.0;8.445
376.5;10.385
377.0;10.005
377.5;1.716
378.0;13.452
378.5;18.863
379.0;7.313
379.5;8.217
380.0;9.684
380.5;20.06
381.0;18.21
381.5;13.156
382.0;10.52
382.5;8.646
383.0;29.464
383.5;19.396
384.0;39.876
384.5;51.369
385.0;76.699
385.5;37.66
386.0;47.551
386.5;32.659
387.0;22.662
387.5;6.062
388.0;9.244
388.5;1.302
389.0;23.777
389.5;14.043
390.0;12.697
390.5;6.401
391.0;6.586
391.5;16.292
392.0;11.835
392.5;14.374
393.0;8.407
393.5;11.382
394.0;8.259
394.5;8.393
395.0;4.425
395.5;18.363
396.0;18.362
396.5;5.783
397.0;13.144
397.5;5.443
398.0;15.126
398.5;15.427
399.0;9.046
399.5;11.605
400.0;11.339
400.5;10.764
401.0;2.664
401.5;15.729
402.0;9.139
402.5;14.59
403.0;17.222
403.5;12.81
404.0;18.038
404.5;13.873
405.0;18.355
405.5;7.767
406.0;10.99
406.5;15.272
407.0;8.025
407.5;10.91
408.0;20.354
408.5;7.754
409.0;22.873
409.5;13.134
410.0;8.759
410.5;17.362
411.0;9.596
411.5;15.91
412.0;10.17
412.5;12.54
413.0;11.112
413.5;8.807
414.0;14.468
414.5;15.037
415.0;18.14
415.5;13.765
416.0;7.49
416.5;14.326
417.0;15.254
417.5;4.78
418.0;12.02
418.5;13.703
419.0;17.314
419.5;9.259
420.0;15.467
420.5;13.638
421.0;18.319
421.5;23.352
422.0;3.456
422.5;5.239
423.0;11.188
423.5;16.156
424.0;19.549
424.5;12.316
425.0;16.066
425.5;21.374
426.0;28.356
426.5;10.46
427.0;8.232
427.5;31.055
428.0;41.321
428.5;25.893
429.0;17.669
429.5;25.267
430.0;32.263
430.5;39.186
431.0;23.208
431.5;14.293
432.0;55.205
432.5;69.199
433.0;18.295
433.5;16.42
434.0;26.273
434.5;33.082
435.0;64.946
435.5;22.973
436.0;28.291
436.5;48.957
437.0;99.287
437.5;24.54
438.0;46.144
438.5;102.603
439.0;166.477
439.5;153.789
440.0;385.877
440.5;402.884
441.0;285.55
441.5;284.714
442.0;102.338
442.5;86.104
443.0;94.215
443.5;104.948
444.0;47.35
444.5;32.609
445.0;15.474
445.5;27.443
446.0;39.473
446.5;21.286
447.0;28.308
447.5;28.765
448.0;29.824
448.5;11.143
449.0;6.417
449.5;17.926
450.0;25.193
450.5;24.399
451.0;0.821
451.5;20.365
452.0;9.939
452.5;11.35
453.0;7.985
453.5;8.46
454.0;14.504
454.5;10.057
455.0;14.019
455.5;9.004
456.0;3.738
456.5;6.13
457.0;8.414
457.5;8.488
458.0;16.903
458.5;10.255
459.0;3.815
459.5;6.68
460.0;8.089
460.5;4.562
461.0;6.155
461.5;7.177
462.0;2.321
462.5;9.77
463.0;5.316
463.5;4.116
464.0;7.483
464.5;5.211
465.0;1.659
465.5;0.801
466.0;5.59
466.5;1.945
467.0;1.212
467.5;2.648
468.0;3.904
468.5;3.415
469.0;7.665
469.5;6.896
470.0;5.892
470.5;5.616
471.0;6.405
471.5;4.923
472.0;4.406
472.5;5.867
473.0;6.385
473.5;5.842
474.0;1.066
474.5;9.109
475.0;2.244
475.5;10.509
476.0;3.678
476.5;2.469
477.0;2.933
477.5;1.419
478.0;5.884
478.5;3.838
479.0;6.92
479.5;6.529
480.0;5.717
480.5;4.699
481.0;4.454
481.5;5.82
482.0;5.41
482.5;3.711
483.0;7.042
483.5;8.086
484.0;6.246
484.5;2.545
485.0;5.258
485.5;5.943
486.0;3.213
486.5;5.683
487.0;6.221
487.5;6.408
488.0;11.487
488.5;6.344
489.0;2.817
489.5;6.42
490.0;5.84
490.5;7.218
491.0;10.397
491.5;8.552
492.0;9.002
492.5;9.598
493.0;10.834
493.5;22.056
494.0;25.496
494.5;35.617
495.0;21.256
495.5;59.491
496.0;45.308
496.5;47.561
497.0;39.261
497.5;31.943
498.0;24.305
498.5;16.315
499.0;1.961
499.5;1.478
500.0;8.998
500.5;10.003
501.0;15.438
501.5;11.174
502.0;1.999
502.5;5.84
503.0;4.729
503.5;9.351
504.0;15.121
504.5;3.322
505.0;7.187
505.5;6.066
506.0;5.529
506.5;6.872
507.0;4.138
507.5;5.242
508.0;4.413
508.5;14.146
509.0;6.185
509.5;12.007
510.0;0.339
510.5;1.782
511.0;1.574
511.5;0.867
512.0;8.772
512.5;3.537
513.0;9.218
513.5;34.033
514.0;55.06
514.5;37.191
515.0;22.749
515.5;20.646
516.0;9.549
516.5;18.662
517.0;12.977
517.5;16.996
518.0;15.562
518.5;3.487
519.0;14.971
519.5;22.978
520.0;13.56
520.5;30.749
