Frequence;Amplitude
0.0;5.043
0.5;0.787
1.0;1.532
1.5;1.756
2.0;1.129
2.5;1.754
3.0;1.615
3.5;1.474
4.0;1.117
4.5;2.579
5.0;0.761
5.5;1.447
6.0;2.45
6.5;2.824
7.0;3.98
7.5;5.274
8.0;6.108
8.5;6.626
9.0;7.846
9.5;6.458
10.0;7.155
10.5;2.138
11.0;4.898
11.5;3.363
12.0;3.184
12.5;2.083
13.0;3.939
13.5;4.477
14.0;2.484
14.5;1.214
15.0;3.188
15.5;7.752
16.0;2.071
16.5;1.807
17.0;4.779
17.5;3.745
18.0;2.648
18.5;3.107
19.0;1.11
19.5;2.468
20.0;0.822
20.5;1.855
21.0;5.543
21.5;3.927
22.0;5.791
22.5;3.142
23.0;5.618
23.5;2.483
24.0;3.457
24.5;4.456
25.0;6.19
25.5;4.744
26.0;2.145
26.5;2.332
27.0;1.484
27.5;1.755
28.0;1.965
28.5;5.265
29.0;3.982
29.5;5.765
30.0;5.406
30.5;1.743
31.0;4.856
31.5;4.027
32.0;4.976
32.5;4.292
33.0;1.167
33.5;2.574
34.0;3.435
34.5;4.288
35.0;5.007
35.5;3.554
36.0;2.979
36.5;3.959
37.0;4.059
37.5;1.136
38.0;6.303
38.5;2.953
39.0;0.75
39.5;3.398
40.0;1.333
40.5;3.092
41.0;4.884
41.5;4.028
42.0;2.979
42.5;3.421
43.0;1.387
43.5;4.207
44.0;1.215
44.5;1.742
45.0;2.275
45.5;2.223
46.0;0.669
46.5;1.241
47.0;2.974
47.5;3.02
48.0;1.847
48.5;2.667
49.0;0.66
49.5;2.905
50.0;6.622
50.5;3.254
51.0;3.283
51.5;2.543
52.0;1.22
52.5;1.62
53.0;6.096
53.5;1.458
54.0;1.651
54.5;2.158
55.0;1.577
55.5;5.772
56.0;4.465
56.5;1.568
57.0;2.861
57.5;3.808
58.0;4.017
58.5;3.807
59.0;1.701
59.5;4.119
60.0;1.829
60.5;1.952
61.0;2.753
61.5;1.557
62.0;3.719
62.5;1.237
63.0;4.375
63.5;0.589
64.0;6.022
64.5;6.968
65.0;8.074
65.5;4.392
66.0;9.306
66.5;12.864
67.0;5.738
67.5;0.636
68.0;1.676
68.5;2.808
69.0;3.498
69.5;4.279
70.0;5.684
70.5;5.197
71.0;2.886
71.5;5.545
72.0;3.814
72.5;10.801
73.0;10.541
73.5;8.834
74.0;8.186
74.5;0.334
75.0;3.888
75.5;14.187
76.0;9.428
76.5;3.417
77.0;7.617
77.5;4.648
78.0;13.844
78.5;22.05
79.0;6.042
79.5;2.033
80.0;6.538
80.5;16.206
81.0;1.842
81.5;11.307
82.0;11.935
82.5;9.849
83.0;39.984
83.5;7.24
84.0;5.29
84.5;14.507
85.0;17.132
85.5;5.837
86.0;3.621
86.5;18.238
87.0;36.505
87.5;50.834
88.0;6.282
88.5;20.542
89.0;16.848
89.5;20.196
90.0;9.539
90.5;9.053
91.0;38.465
91.5;34.819
92.0;59.381
92.5;21.544
93.0;12.587
93.5;5.543
94.0;19.942
94.5;7.185
95.0;9.238
95.5;35.404
96.0;26.875
96.5;36.646
97.0;28.855
97.5;18.769
98.0;15.43
98.5;8.011
99.0;17.582
99.5;15.691
100.0;6.71
100.5;38.309
101.0;78.271
101.5;71.858
102.0;37.619
102.5;92.93
103.0;173.865
103.5;215.455
104.0;174.32
104.5;138.342
105.0;74.938
105.5;41.404
106.0;84.94
106.5;64.244
107.0;82.51
107.5;40.858
108.0;31.017
108.5;22.049
109.0;18.616
109.5;24.271
110.0;5.851
110.5;36.225
111.0;23.281
111.5;31.604
112.0;8.139
112.5;20.691
113.0;12.637
113.5;17.19
114.0;6.468
114.5;14.837
115.0;21.091
115.5;19.771
116.0;20.37
116.5;7.478
117.0;7.691
117.5;8.707
118.0;12.488
118.5;7.06
119.0;12.846
119.5;21.291
120.0;16.424
120.5;11.558
121.0;20.0
121.5;9.479
122.0;12.76
122.5;15.771
123.0;15.689
123.5;5.519
124.0;11.94
124.5;8.042
125.0;19.264
125.5;27.473
126.0;30.663
126.5;12.812
127.0;27.713
127.5;47.57
128.0;34.546
128.5;30.757
129.0;27.322
129.5;72.901
130.0;173.003
130.5;592.86
131.0;235.55
131.5;257.618
132.0;171.736
132.5;72.366
133.0;16.332
133.5;33.075
134.0;66.394
134.5;39.428
135.0;6.574
135.5;27.018
136.0;34.213
136.5;21.957
137.0;10.955
137.5;13.213
138.0;21.572
138.5;25.663
139.0;14.078
139.5;4.225
140.0;25.575
140.5;9.38
141.0;12.892
141.5;9.158
142.0;11.948
142.5;12.996
143.0;15.49
143.5;16.707
144.0;10.459
144.5;16.153
145.0;13.766
145.5;3.467
146.0;4.709
146.5;18.046
147.0;15.666
147.5;12.773
148.0;16.06
148.5;5.496
149.0;7.124
149.5;4.243
150.0;10.599
150.5;1.814
151.0;9.409
151.5;9.326
152.0;21.166
152.5;20.754
153.0;20.936
153.5;38.721
154.0;20.232
154.5;93.749
155.0;66.104
155.5;69.458
156.0;184.422
156.5;59.503
157.0;46.408
157.5;33.014
158.0;16.203
158.5;14.18
159.0;5.433
159.5;7.394
160.0;27.661
160.5;18.509
161.0;26.062
161.5;8.735
162.0;15.049
162.5;2.574
163.0;7.879
163.5;10.119
164.0;11.87
164.5;7.373
165.0;7.673
165.5;11.623
166.0;6.945
166.5;6.717
167.0;3.096
167.5;7.648
168.0;2.762
168.5;5.759
169.0;6.499
169.5;11.005
170.0;3.412
170.5;7.563
171.0;7.515
171.5;7.103
172.0;3.649
172.5;2.865
173.0;3.13
173.5;3.29
174.0;9.409
174.5;6.92
175.0;9.483
175.5;6.352
176.0;2.959
176.5;3.899
177.0;4.213
177.5;2.014
178.0;6.631
178.5;8.576
179.0;0.797
179.5;8.037
180.0;3.122
180.5;6.123
181.0;9.85
181.5;8.224
182.0;7.038
182.5;5.335
183.0;18.78
183.5;5.533
184.0;20.733
184.5;6.696
185.0;8.934
185.5;16.69
186.0;22.425
186.5;8.801
187.0;5.874
187.5;16.024
188.0;14.739
188.5;34.879
189.0;4.842
189.5;1.813
190.0;15.745
190.5;55.308
191.0;26.595
191.5;34.294
192.0;19.837
192.5;31.354
193.0;51.725
193.5;30.168
194.0;86.536
194.5;62.813
195.0;291.826
195.5;146.28
196.0;266.738
196.5;106.372
197.0;61.587
197.5;145.15
198.0;42.432
198.5;66.733
199.0;40.274
199.5;24.466
200.0;33.717
200.5;18.55
201.0;19.643
201.5;21.761
202.0;19.475
202.5;42.789
203.0;41.165
203.5;42.668
204.0;62.87
204.5;77.951
205.0;103.848
205.5;98.417
206.0;99.354
206.5;90.945
207.0;78.698
207.5;41.108
208.0;115.307
208.5;176.128
209.0;138.938
209.5;96.586
210.0;91.983
210.5;88.322
211.0;73.435
211.5;65.202
212.0;58.07
212.5;49.884
213.0;38.806
213.5;32.139
214.0;17.381
214.5;30.481
215.0;29.783
215.5;28.865
216.0;30.197
216.5;20.807
217.0;21.645
217.5;17.463
218.0;22.06
218.5;2.805
219.0;15.45
219.5;14.786
220.0;6.015
220.5;4.632
221.0;14.161
221.5;13.941
222.0;9.736
222.5;8.401
223.0;8.788
223.5;9.62
224.0;12.041
224.5;10.427
225.0;6.006
225.5;4.566
226.0;6.941
226.5;5.171
227.0;5.129
227.5;14.286
228.0;3.036
228.5;9.306
229.0;11.216
229.5;11.169
230.0;10.572
230.5;9.149
231.0;6.716
231.5;14.133
232.0;11.012
232.5;12.768
233.0;11.441
233.5;7.549
234.0;7.246
234.5;12.235
235.0;13.184
235.5;10.767
236.0;13.033
236.5;7.254
237.0;11.84
237.5;5.085
238.0;1.519
238.5;1.422
239.0;5.461
239.5;14.967
240.0;10.241
240.5;11.266
241.0;11.445
241.5;7.781
242.0;11.914
242.5;6.17
243.0;7.608
243.5;10.447
244.0;9.462
244.5;18.972
245.0;5.967
245.5;22.003
246.0;8.655
246.5;15.153
247.0;6.469
247.5;15.923
248.0;13.123
248.5;3.465
249.0;11.467
249.5;13.025
250.0;14.464
250.5;14.401
251.0;14.431
251.5;6.281
252.0;24.929
252.5;7.065
253.0;6.706
253.5;6.011
254.0;11.254
254.5;7.051
255.0;14.983
255.5;6.418
256.0;6.574
256.5;26.474
257.0;13.825
257.5;19.762
258.0;20.138
258.5;38.551
259.0;50.717
259.5;74.128
260.0;49.68
260.5;146.776
261.0;103.348
261.5;139.117
262.0;62.639
262.5;91.948
263.0;96.804
263.5;15.847
264.0;45.546
264.5;12.377
265.0;66.919
265.5;19.815
266.0;26.605
266.5;47.825
