Frequence;Amplitude
0.0;2.075
0.5;2.232
1.0;1.339
1.5;2.138
2.0;2.154
2.5;0.604
3.0;1.025
3.5;0.346
4.0;0.665
4.5;1.204
5.0;2.001
5.5;1.631
6.0;0.761
6.5;0.637
7.0;0.51
7.5;1.791
8.0;0.732
8.5;0.928
9.0;0.361
9.5;1.433
10.0;2.057
10.5;0.761
11.0;1.209
11.5;0.766
12.0;1.287
12.5;0.398
13.0;1.183
13.5;1.672
14.0;0.263
14.5;1.077
15.0;1.009
15.5;1.548
16.0;0.105
16.5;1.835
17.0;1.367
17.5;1.288
18.0;0.534
18.5;1.232
19.0;1.09
19.5;0.08
20.0;1.851
20.5;1.276
21.0;2.057
21.5;0.866
22.0;0.621
22.5;1.326
23.0;2.595
23.5;3.756
24.0;2.186
24.5;0.83
25.0;2.55
25.5;1.636
26.0;2.115
26.5;0.634
27.0;1.221
27.5;2.051
28.0;1.634
28.5;4.812
29.0;1.217
29.5;1.191
30.0;3.748
30.5;7.85
31.0;2.767
31.5;4.966
32.0;4.484
32.5;5.828
33.0;4.372
33.5;5.844
34.0;0.119
34.5;7.679
35.0;4.884
35.5;5.263
36.0;7.377
36.5;5.322
37.0;13.16
37.5;10.54
38.0;5.719
38.5;13.79
39.0;0.729
39.5;4.257
40.0;5.999
40.5;14.719
41.0;5.055
41.5;4.977
42.0;3.106
42.5;11.242
43.0;4.219
43.5;14.018
44.0;18.714
44.5;12.827
45.0;12.815
45.5;20.269
46.0;33.124
46.5;42.543
47.0;21.221
47.5;50.971
48.0;9.292
48.5;22.007
49.0;10.876
49.5;14.728
50.0;53.505
50.5;27.955
51.0;30.893
51.5;33.513
52.0;21.098
52.5;23.217
53.0;33.667
53.5;13.163
54.0;14.656
54.5;10.201
55.0;22.629
55.5;28.917
56.0;15.625
56.5;52.108
57.0;45.173
57.5;18.741
58.0;16.216
58.5;16.719
59.0;25.704
59.5;36.573
60.0;12.13
60.5;18.945
61.0;7.785
61.5;47.948
62.0;11.03
62.5;15.005
63.0;19.509
63.5;57.452
64.0;25.321
64.5;36.217
65.0;69.899
65.5;29.989
66.0;25.85
66.5;38.224
67.0;32.575
67.5;41.254
68.0;11.859
68.5;5.452
69.0;39.006
69.5;15.18
70.0;36.856
70.5;31.918
71.0;13.616
71.5;32.223
72.0;22.916
72.5;43.05
73.0;11.762
73.5;56.433
74.0;17.99
74.5;30.598
75.0;42.56
75.5;66.928
76.0;6.056
76.5;6.375
77.0;54.121
77.5;58.177
78.0;34.69
78.5;60.943
79.0;36.175
79.5;26.789
80.0;20.256
80.5;43.214
81.0;54.463
81.5;22.578
82.0;53.729
82.5;15.754
83.0;39.037
83.5;19.338
84.0;23.102
84.5;10.644
85.0;32.32
85.5;14.096
86.0;22.831
86.5;62.298
87.0;11.344
87.5;8.308
88.0;29.375
88.5;9.925
89.0;36.049
89.5;50.882
90.0;29.268
90.5;26.362
91.0;42.807
91.5;12.531
92.0;9.256
92.5;10.069
93.0;20.128
93.5;28.05
94.0;27.039
94.5;32.114
95.0;19.722
95.5;26.118
96.0;40.483
96.5;18.22
97.0;12.711
97.5;1.57
98.0;30.947
98.5;12.662
99.0;21.786
99.5;18.853
100.0;24.06
100.5;9.974
101.0;14.936
101.5;20.164
102.0;34.164
102.5;43.191
103.0;66.599
103.5;126.586
104.0;21.636
104.5;10.637
105.0;15.255
105.5;26.06
106.0;20.185
106.5;7.884
107.0;26.058
107.5;16.076
108.0;32.437
108.5;13.89
109.0;25.578
109.5;23.689
110.0;25.81
110.5;4.356
111.0;6.571
111.5;27.721
112.0;17.486
112.5;4.377
113.0;24.201
113.5;10.363
114.0;22.146
114.5;10.662
115.0;14.944
115.5;4.392
116.0;4.877
116.5;7.09
117.0;16.529
117.5;15.475
118.0;10.133
118.5;29.814
119.0;5.955
119.5;13.947
120.0;4.959
120.5;7.113
121.0;11.91
121.5;22.85
122.0;25.914
122.5;17.764
123.0;10.043
123.5;6.615
124.0;13.907
124.5;18.115
125.0;2.755
125.5;9.61
126.0;12.518
126.5;3.491
127.0;2.618
127.5;18.343
128.0;9.147
128.5;9.318
129.0;4.216
129.5;14.94
130.0;8.421
130.5;17.315
131.0;9.103
131.5;3.266
132.0;14.994
132.5;15.436
133.0;8.113
133.5;18.258
134.0;3.481
134.5;6.077
135.0;6.397
135.5;18.192
136.0;11.09
136.5;16.043
137.0;14.766
137.5;21.674
138.0;22.293
138.5;14.514
139.0;10.392
139.5;30.466
140.0;26.017
140.5;14.937
141.0;35.006
141.5;13.181
142.0;13.648
142.5;4.593
143.0;6.738
143.5;23.399
144.0;8.656
144.5;22.633
145.0;20.358
145.5;4.206
146.0;14.865
146.5;27.468
147.0;10.106
147.5;21.121
148.0;29.672
148.5;12.375
149.0;11.475
149.5;23.263
150.0;3.072
150.5;33.743
151.0;13.086
151.5;15.496
152.0;16.54
152.5;36.332
153.0;15.507
153.5;15.144
154.0;38.516
154.5;59.7
155.0;155.508
155.5;141.201
156.0;124.699
156.5;10.175
157.0;77.227
157.5;35.526
158.0;32.276
158.5;40.462
159.0;6.845
159.5;23.19
160.0;21.072
160.5;21.352
161.0;9.571
161.5;5.87
162.0;10.051
162.5;13.179
163.0;5.991
163.5;5.187
164.0;20.654
164.5;6.069
165.0;28.503
165.5;20.248
166.0;9.973
166.5;21.247
167.0;5.071
167.5;17.085
168.0;9.43
168.5;15.336
169.0;9.239
169.5;16.898
170.0;19.061
170.5;22.502
171.0;6.583
171.5;0.445
172.0;13.63
172.5;19.823
173.0;29.405
173.5;24.613
174.0;15.372
174.5;17.644
175.0;18.785
175.5;8.663
176.0;16.792
176.5;14.007
177.0;11.011
177.5;12.499
