Frequence;Amplitude
0.0;8.566
0.5;0.261
1.0;0.653
1.5;0.561
2.0;0.499
2.5;1.057
3.0;0.635
3.5;0.803
4.0;0.835
4.5;0.544
5.0;0.215
5.5;0.668
6.0;0.397
6.5;0.273
7.0;1.093
7.5;1.155
8.0;0.831
8.5;0.591
9.0;0.522
9.5;1.307
10.0;1.096
10.5;0.932
11.0;1.283
11.5;0.68
12.0;0.573
12.5;1.161
13.0;0.706
13.5;0.222
14.0;0.581
14.5;0.471
15.0;0.647
15.5;0.581
16.0;1.394
16.5;0.657
17.0;0.208
17.5;0.995
18.0;0.41
18.5;1.254
19.0;0.208
19.5;1.273
20.0;0.922
20.5;1.019
21.0;1.108
21.5;0.807
22.0;1.01
22.5;1.394
23.0;1.586
23.5;2.081
24.0;1.144
24.5;1.307
25.0;2.189
25.5;3.407
26.0;1.118
26.5;0.713
27.0;0.526
27.5;1.485
28.0;1.449
28.5;3.037
29.0;2.191
29.5;2.819
30.0;4.618
30.5;2.18
31.0;3.337
31.5;2.401
32.0;4.413
32.5;1.856
33.0;6.301
33.5;2.767
34.0;4.575
34.5;2.588
35.0;2.583
35.5;6.187
36.0;2.946
36.5;4.494
37.0;4.48
37.5;3.987
38.0;2.523
38.5;4.275
39.0;2.405
39.5;5.11
40.0;3.822
40.5;7.967
41.0;6.809
41.5;4.488
42.0;9.58
42.5;4.665
43.0;5.337
43.5;2.305
44.0;4.216
44.5;4.734
45.0;7.933
45.5;15.812
46.0;2.612
46.5;3.67
47.0;1.998
47.5;6.377
48.0;13.3
48.5;4.196
49.0;4.106
49.5;2.868
50.0;4.787
50.5;8.737
51.0;8.886
51.5;6.559
52.0;10.392
52.5;4.68
53.0;5.351
53.5;2.217
54.0;1.952
54.5;6.825
55.0;3.484
55.5;4.866
56.0;4.964
56.5;4.461
57.0;6.551
57.5;3.067
58.0;3.955
58.5;4.834
59.0;4.174
59.5;3.138
60.0;3.393
60.5;2.816
61.0;5.141
61.5;4.151
62.0;6.13
62.5;6.828
63.0;7.599
63.5;4.272
64.0;4.011
64.5;2.897
65.0;6.654
65.5;5.479
66.0;3.038
66.5;5.036
67.0;8.698
67.5;6.133
68.0;2.592
68.5;2.611
69.0;3.116
69.5;2.135
70.0;2.844
70.5;1.623
71.0;0.566
71.5;1.996
72.0;3.647
72.5;6.84
73.0;16.392
73.5;12.637
74.0;7.545
74.5;2.733
75.0;3.229
75.5;4.942
76.0;4.758
76.5;8.382
77.0;4.627
77.5;9.918
78.0;7.292
78.5;1.164
79.0;4.799
79.5;4.357
80.0;3.679
80.5;4.576
81.0;2.278
81.5;7.339
82.0;8.098
82.5;6.241
83.0;3.119
83.5;9.538
84.0;2.165
84.5;9.839
85.0;1.503
85.5;1.737
86.0;1.469
86.5;3.631
87.0;3.601
87.5;10.639
88.0;6.387
88.5;5.179
89.0;3.373
89.5;3.466
90.0;1.767
90.5;5.921
91.0;5.257
91.5;5.672
92.0;4.223
92.5;1.976
93.0;5.045
93.5;5.166
94.0;5.363
94.5;2.725
95.0;5.222
95.5;1.695
96.0;5.189
96.5;5.881
97.0;4.302
97.5;3.834
98.0;5.197
98.5;5.159
99.0;10.42
99.5;11.008
100.0;9.596
100.5;11.883
101.0;6.098
101.5;9.435
102.0;8.081
102.5;4.431
103.0;8.226
103.5;3.014
104.0;14.592
104.5;4.977
105.0;4.032
105.5;6.002
106.0;9.907
106.5;4.95
107.0;4.204
107.5;6.612
108.0;4.971
108.5;6.733
109.0;6.642
109.5;7.047
110.0;3.249
110.5;1.425
111.0;5.026
111.5;7.072
112.0;4.237
112.5;5.421
113.0;6.156
113.5;0.84
114.0;8.741
114.5;2.96
115.0;4.304
115.5;8.047
116.0;12.523
116.5;4.514
117.0;10.512
117.5;8.298
118.0;3.736
118.5;5.327
119.0;3.843
119.5;3.579
120.0;7.673
120.5;7.523
121.0;7.979
121.5;7.786
122.0;15.046
122.5;31.677
123.0;24.321
123.5;13.733
124.0;12.202
124.5;47.68
125.0;5.461
125.5;13.678
126.0;7.678
126.5;11.759
127.0;5.215
127.5;2.999
128.0;7.039
128.5;6.035
129.0;3.524
129.5;12.034
130.0;6.58
130.5;6.361
131.0;8.129
131.5;6.73
132.0;8.388
132.5;4.037
133.0;8.978
133.5;6.857
134.0;13.158
134.5;8.978
135.0;6.351
135.5;10.535
136.0;14.03
136.5;1.397
137.0;13.469
137.5;12.093
138.0;25.156
138.5;25.941
139.0;14.466
139.5;9.961
140.0;8.815
140.5;4.228
141.0;8.941
141.5;10.685
142.0;15.969
142.5;27.67
143.0;11.939
143.5;20.865
144.0;14.01
144.5;8.043
145.0;7.744
145.5;17.195
146.0;9.618
146.5;15.999
147.0;43.463
147.5;56.086
148.0;37.399
148.5;16.369
149.0;30.841
149.5;68.874
150.0;16.659
150.5;6.526
151.0;3.162
151.5;7.143
152.0;2.681
152.5;17.178
153.0;11.427
153.5;8.708
154.0;5.492
154.5;11.603
155.0;15.035
155.5;2.212
156.0;10.211
156.5;3.17
157.0;5.451
157.5;0.695
158.0;8.279
158.5;8.112
159.0;12.769
159.5;5.737
160.0;1.476
160.5;17.158
161.0;9.544
161.5;6.249
162.0;12.755
162.5;12.274
163.0;14.745
163.5;17.711
164.0;14.132
164.5;7.841
165.0;14.828
165.5;14.317
166.0;13.537
166.5;7.807
167.0;7.074
167.5;3.171
168.0;14.279
168.5;10.699
169.0;10.482
169.5;7.808
170.0;7.662
170.5;17.494
171.0;7.709
171.5;10.866
172.0;8.841
172.5;22.386
173.0;11.654
173.5;5.724
174.0;15.78
174.5;11.105
175.0;24.89
175.5;13.059
176.0;10.568
176.5;28.328
177.0;12.891
177.5;10.651
178.0;16.093
178.5;15.006
179.0;6.507
179.5;0.561
180.0;3.948
180.5;17.489
181.0;5.34
181.5;10.09
182.0;11.473
182.5;5.814
183.0;8.162
183.5;12.362
184.0;5.961
184.5;12.151
185.0;10.934
185.5;10.415
186.0;8.94
186.5;4.957
187.0;5.999
187.5;5.798
188.0;2.751
188.5;7.572
189.0;3.543
189.5;17.158
190.0;10.395
190.5;3.728
191.0;2.894
191.5;18.229
192.0;8.876
192.5;9.475
193.0;3.846
193.5;7.997
194.0;23.014
194.5;2.28
195.0;1.145
195.5;4.483
196.0;5.777
196.5;5.334
197.0;4.86
197.5;11.917
198.0;12.555
198.5;16.461
199.0;30.038
199.5;23.551
200.0;3.396
200.5;15.045
201.0;18.287
201.5;6.626
202.0;4.181
202.5;15.816
203.0;17.714
203.5;5.969
204.0;13.782
204.5;10.128
205.0;18.433
205.5;13.011
206.0;4.956
206.5;2.643
207.0;10.602
207.5;4.395
208.0;5.313
208.5;19.284
209.0;8.058
209.5;10.0
210.0;4.4
210.5;5.213
211.0;3.137
211.5;9.686
212.0;18.344
212.5;7.835
213.0;0.71
213.5;22.97
214.0;4.843
214.5;6.579
215.0;8.165
215.5;7.481
216.0;7.535
216.5;5.279
217.0;18.912
217.5;4.036
218.0;14.332
218.5;15.765
219.0;24.788
219.5;18.037
220.0;14.233
220.5;39.486
221.0;88.186
221.5;97.99
222.0;27.667
222.5;14.731
223.0;12.046
223.5;17.801
224.0;2.652
224.5;24.503
225.0;25.412
225.5;9.065
226.0;9.405
226.5;6.2
227.0;7.966
227.5;9.151
228.0;3.552
228.5;5.245
229.0;13.315
229.5;7.318
230.0;7.495
230.5;15.821
231.0;5.202
231.5;9.299
232.0;6.125
232.5;5.323
233.0;6.159
233.5;1.024
234.0;11.108
234.5;13.428
235.0;11.424
235.5;14.686
236.0;10.083
236.5;11.197
237.0;13.352
237.5;13.589
238.0;2.528
238.5;15.771
239.0;15.314
239.5;17.575
240.0;1.915
240.5;9.089
241.0;5.71
241.5;14.683
242.0;9.869
242.5;1.566
243.0;10.56
243.5;4.928
244.0;21.212
244.5;11.801
245.0;17.293
245.5;21.001
246.0;29.174
246.5;64.592
247.0;20.588
247.5;5.791
248.0;10.238
248.5;16.584
249.0;34.726
249.5;4.368
250.0;7.681
250.5;2.731
251.0;4.494
251.5;10.052
252.0;11.578
252.5;8.956
253.0;6.383
253.5;12.232
254.0;5.809
254.5;12.569
255.0;3.608
255.5;11.045
256.0;4.357
256.5;6.097
257.0;7.506
257.5;9.352
258.0;14.431
258.5;5.896
259.0;5.993
259.5;15.48
260.0;8.618
260.5;6.514
261.0;4.016
261.5;9.012
262.0;15.939
262.5;0.765
263.0;25.548
263.5;9.311
264.0;40.196
264.5;4.604
265.0;2.743
265.5;2.523
266.0;6.455
266.5;10.392
267.0;2.985
267.5;10.369
268.0;15.538
268.5;9.354
