Frequence;Amplitude
0.0;3.932
0.5;6.0
1.0;1.084
1.5;2.331
2.0;4.721
2.5;2.618
3.0;3.92
3.5;2.558
4.0;2.949
4.5;0.4
5.0;1.516
5.5;2.366
6.0;3.932
6.5;3.278
7.0;1.759
7.5;1.682
8.0;2.438
8.5;1.088
9.0;1.726
9.5;2.363
10.0;2.397
10.5;1.448
11.0;1.598
11.5;1.94
12.0;2.737
12.5;2.82
13.0;2.166
13.5;6.362
14.0;3.215
14.5;0.963
15.0;3.322
15.5;1.098
16.0;4.725
16.5;4.063
17.0;2.781
17.5;3.577
18.0;2.398
18.5;3.289
19.0;1.626
19.5;2.066
20.0;1.82
20.5;2.055
21.0;4.032
21.5;3.93
22.0;0.7
22.5;0.639
23.0;2.424
23.5;4.883
24.0;2.869
24.5;4.083
25.0;1.382
25.5;0.623
26.0;4.565
26.5;5.934
27.0;1.316
27.5;9.952
28.0;13.48
28.5;2.342
29.0;1.512
29.5;1.748
30.0;1.295
30.5;4.365
31.0;3.336
31.5;1.238
32.0;6.175
32.5;1.66
33.0;4.749
33.5;3.979
34.0;6.384
34.5;4.401
35.0;2.465
35.5;3.378
36.0;4.604
36.5;3.55
37.0;2.17
37.5;5.335
38.0;4.525
38.5;6.25
39.0;4.294
39.5;4.857
40.0;3.069
40.5;3.559
41.0;1.715
41.5;4.974
42.0;0.897
42.5;3.834
43.0;4.625
43.5;1.898
44.0;2.015
44.5;1.334
45.0;6.031
45.5;0.835
46.0;1.578
46.5;2.037
47.0;2.507
47.5;4.409
48.0;1.941
48.5;5.324
49.0;8.946
49.5;10.09
50.0;6.111
50.5;8.817
51.0;5.407
51.5;3.834
52.0;4.505
52.5;2.924
53.0;6.392
53.5;7.127
54.0;3.588
54.5;1.878
55.0;3.899
55.5;2.301
56.0;4.978
56.5;3.772
57.0;3.698
57.5;2.614
58.0;5.006
58.5;5.191
59.0;4.498
59.5;2.209
60.0;2.645
60.5;6.789
61.0;1.628
61.5;3.281
62.0;5.309
62.5;2.661
63.0;5.711
63.5;2.094
64.0;11.516
64.5;9.792
65.0;12.685
65.5;12.09
66.0;9.94
66.5;4.186
67.0;2.665
67.5;3.807
68.0;1.615
68.5;8.722
69.0;7.109
69.5;9.948
70.0;9.576
70.5;2.126
71.0;8.314
71.5;26.618
72.0;22.348
72.5;40.7
73.0;72.232
73.5;44.71
74.0;26.556
74.5;18.634
75.0;17.37
75.5;31.024
76.0;42.099
76.5;27.887
77.0;10.801
77.5;25.115
78.0;14.494
78.5;10.866
79.0;35.574
79.5;16.352
80.0;22.499
80.5;34.078
81.0;7.688
81.5;3.455
82.0;15.366
82.5;16.974
83.0;10.651
83.5;25.322
84.0;7.188
84.5;7.633
85.0;9.666
85.5;14.711
86.0;8.229
86.5;2.024
87.0;6.054
87.5;9.313
88.0;9.805
88.5;6.116
89.0;11.644
89.5;4.703
90.0;10.442
90.5;4.795
91.0;8.588
91.5;1.366
92.0;10.6
92.5;4.193
93.0;9.142
93.5;5.722
94.0;6.74
94.5;13.2
95.0;2.948
95.5;10.024
96.0;11.653
96.5;8.735
97.0;11.915
97.5;18.405
98.0;25.176
98.5;23.642
99.0;14.403
99.5;3.495
100.0;5.203
100.5;5.332
101.0;2.736
101.5;7.41
102.0;10.736
102.5;5.642
103.0;5.935
103.5;5.222
104.0;8.557
104.5;3.673
105.0;6.737
105.5;9.101
106.0;6.971
106.5;7.82
107.0;4.237
107.5;4.17
108.0;7.339
108.5;3.818
109.0;7.152
109.5;9.25
110.0;8.224
110.5;2.419
111.0;8.242
111.5;8.14
112.0;9.539
112.5;6.375
113.0;6.857
113.5;9.799
114.0;8.613
114.5;28.997
115.0;30.441
115.5;42.265
116.0;19.034
116.5;35.573
117.0;47.552
117.5;23.336
118.0;21.51
118.5;26.417
119.0;18.589
119.5;19.341
120.0;13.851
120.5;16.517
121.0;8.383
121.5;9.623
122.0;3.081
122.5;4.192
123.0;9.577
123.5;1.896
124.0;7.29
124.5;6.193
125.0;5.129
125.5;10.313
126.0;6.565
126.5;2.364
127.0;4.774
127.5;1.187
128.0;3.859
128.5;8.529
129.0;7.843
129.5;1.734
130.0;7.005
130.5;5.77
131.0;5.281
131.5;6.06
132.0;8.773
132.5;2.576
133.0;5.779
133.5;11.489
134.0;7.113
134.5;6.945
135.0;4.246
135.5;7.387
136.0;14.912
136.5;1.498
137.0;7.883
137.5;5.984
138.0;9.059
138.5;1.857
139.0;4.235
139.5;5.836
140.0;16.714
140.5;7.63
141.0;5.772
141.5;6.487
142.0;15.163
142.5;8.243
143.0;20.736
143.5;14.868
144.0;8.938
144.5;38.853
145.0;44.619
145.5;64.263
146.0;64.863
146.5;42.772
147.0;161.166
147.5;352.255
148.0;79.803
148.5;140.608
149.0;55.644
149.5;103.674
150.0;41.188
150.5;19.962
151.0;18.994
151.5;28.689
152.0;18.348
152.5;19.086
153.0;24.665
153.5;17.279
154.0;9.323
