Frequence;Amplitude
0.0;4.229
0.5;2.007
1.0;8.063
1.5;6.387
2.0;5.009
2.5;4.88
3.0;5.887
3.5;1.383
4.0;6.24
4.5;4.814
5.0;3.097
5.5;1.586
6.0;5.108
6.5;3.855
7.0;5.617
7.5;2.44
8.0;2.275
8.5;3.032
9.0;4.257
9.5;4.716
10.0;7.406
10.5;1.542
11.0;4.759
11.5;4.278
12.0;2.168
12.5;2.683
13.0;1.099
13.5;2.352
14.0;7.756
14.5;1.29
15.0;4.408
15.5;7.869
16.0;4.119
16.5;1.401
17.0;5.152
17.5;5.098
18.0;7.346
18.5;3.566
19.0;6.334
19.5;2.893
20.0;3.555
20.5;4.988
21.0;1.005
21.5;3.5
22.0;3.64
22.5;5.904
23.0;3.021
23.5;3.597
24.0;6.589
24.5;2.577
25.0;2.686
25.5;4.712
26.0;2.485
26.5;5.878
27.0;12.525
27.5;12.339
28.0;10.412
28.5;11.256
29.0;10.808
29.5;3.807
30.0;5.962
30.5;7.38
31.0;3.639
31.5;3.754
32.0;8.921
32.5;2.649
33.0;2.776
33.5;4.635
34.0;5.189
34.5;5.57
35.0;9.624
35.5;9.567
36.0;2.177
36.5;10.719
37.0;12.532
37.5;10.523
38.0;2.785
38.5;19.276
39.0;6.88
39.5;6.806
40.0;0.499
40.5;5.463
41.0;1.898
41.5;1.162
42.0;5.481
42.5;2.105
43.0;2.606
43.5;2.667
44.0;4.682
44.5;7.592
45.0;4.165
45.5;5.746
46.0;9.36
46.5;5.872
47.0;8.872
47.5;3.424
48.0;14.007
48.5;2.564
49.0;9.046
49.5;6.894
50.0;9.425
50.5;17.211
51.0;5.648
51.5;9.429
52.0;5.024
52.5;4.626
53.0;4.562
53.5;5.268
54.0;6.481
54.5;6.379
55.0;2.908
55.5;2.438
56.0;7.776
56.5;3.451
57.0;4.956
57.5;3.856
58.0;15.474
58.5;13.172
59.0;3.862
59.5;5.443
60.0;3.004
60.5;6.107
61.0;3.689
61.5;6.029
62.0;4.55
62.5;1.604
63.0;2.113
63.5;4.677
64.0;4.666
64.5;6.93
65.0;5.917
65.5;9.334
66.0;5.247
66.5;7.804
67.0;3.348
67.5;4.063
68.0;8.151
68.5;2.229
69.0;2.738
69.5;3.657
70.0;3.061
70.5;1.32
71.0;4.491
71.5;1.239
72.0;1.235
72.5;9.784
73.0;6.592
73.5;8.708
74.0;3.352
74.5;6.956
75.0;5.464
75.5;5.285
