Frequence;Amplitude
0.0;0.056
0.5;0.249
1.0;0.486
1.5;0.618
2.0;0.168
2.5;0.49
3.0;0.593
3.5;0.19
4.0;0.436
4.5;0.353
5.0;0.288
5.5;0.527
6.0;0.502
6.5;0.424
7.0;0.587
7.5;0.462
8.0;0.223
8.5;0.555
9.0;0.11
9.5;0.452
10.0;0.421
10.5;0.219
11.0;0.649
11.5;0.285
12.0;0.353
12.5;0.209
13.0;0.382
13.5;0.348
14.0;0.362
14.5;0.352
15.0;0.422
15.5;0.485
16.0;0.225
16.5;0.37
17.0;0.415
17.5;0.379
18.0;0.443
18.5;0.099
19.0;0.365
19.5;0.393
20.0;0.441
20.5;0.286
21.0;0.154
21.5;0.163
22.0;0.403
22.5;0.415
23.0;0.239
23.5;0.487
24.0;0.24
24.5;0.032
25.0;0.185
25.5;0.294
26.0;0.653
26.5;0.493
27.0;0.369
27.5;0.135
28.0;0.261
28.5;0.128
29.0;0.299
29.5;0.373
30.0;0.285
30.5;0.466
31.0;0.259
31.5;0.105
32.0;0.477
32.5;0.13
33.0;0.393
33.5;0.188
34.0;0.453
34.5;0.374
35.0;0.469
35.5;0.224
36.0;0.348
36.5;0.556
37.0;0.121
37.5;0.311
38.0;0.301
38.5;0.453
39.0;0.628
39.5;0.491
40.0;0.905
40.5;0.134
41.0;0.278
41.5;0.565
42.0;0.259
42.5;0.082
43.0;0.338
43.5;0.206
44.0;0.501
44.5;0.401
45.0;0.394
45.5;0.21
46.0;0.717
46.5;0.449
47.0;0.462
47.5;0.562
48.0;0.242
48.5;0.532
49.0;0.346
49.5;0.434
50.0;0.163
50.5;0.32
51.0;0.539
51.5;0.33
52.0;0.433
52.5;0.316
53.0;0.18
53.5;0.159
54.0;0.774
54.5;0.478
55.0;0.178
55.5;0.21
56.0;0.368
56.5;0.448
57.0;0.376
57.5;0.249
58.0;0.622
58.5;1.109
59.0;0.822
59.5;0.812
60.0;0.584
60.5;0.445
61.0;0.583
61.5;0.539
62.0;1.121
62.5;0.908
63.0;0.471
63.5;0.137
64.0;1.884
64.5;0.698
65.0;0.643
65.5;1.321
66.0;0.113
66.5;2.1
67.0;0.21
67.5;0.802
68.0;1.1
68.5;1.016
69.0;2.097
69.5;1.06
70.0;1.382
70.5;1.13
71.0;1.751
71.5;1.434
72.0;2.078
72.5;1.529
73.0;1.495
73.5;3.545
74.0;1.739
74.5;1.148
75.0;0.557
75.5;3.603
76.0;4.534
76.5;1.708
77.0;1.089
77.5;3.484
78.0;6.872
78.5;3.318
79.0;4.571
79.5;1.104
